Choices,Label,Res 1,Pred 1,Res 2,Pred 2,Res 3,Pred 3,Res 4,Pred 4,Res 5,Pred 5
"['与她讨论潜在的解决方案和可用的资源', '提供情感支持和倾听，让她的朋友知道她可以自由交谈', '尊重她朋友的隐私，不要进一步窥探她的经济问题', '私下向其他朋友分享她的问题，并向他们寻求帮助']",0,(a) 与她讨论潜在的解决方案和可用的资源,0,(a) 与她讨论潜在的解决方案和可用的资源,0,(a) 与她讨论潜在的解决方案和可用的资源,0,(a) 与她讨论潜在的解决方案和可用的资源,0,(a) 与她讨论潜在的解决方案和可用的资源,0
"['找一个新的队友。', '继续自己做项目', '向他表达你的失望', '指出他的错误并讨论未来的计划']",3,(c) 向他表达你的失望,2,"如果朋友撒谎，那么他可能没有完成项目或没有尽他的责任。在这种情况下，最好的做法是让他知道他没有做到他承诺的，并且需要他承担责任。这有助于建立信任，防止将来再次发生类似情况。
所以，答案是（c）。",2,(c) 向他表达你的失望,2,(c) 向他表达你的失望,2,(c) 向他表达你的失望,2
"['通过参加那里的俱乐部和活动来尝试适应新城市的生活', '告诉他的朋友他对他们没有联系他感到失望。', '他应该努力联系他们，但也尝试在新城市结识新朋友', '放弃那些已经表现出不可靠的老朋友']",2,(d) 放弃那些已经表现出不可靠的老朋友,3,(d) 放弃那些已经表现出不可靠的老朋友,3,(d) 放弃那些已经表现出不可靠的老朋友,3,(d) 放弃那些已经表现出不可靠的老朋友,3,(d) 放弃那些已经表现出不可靠的老朋友,3
"['告诉她的妹妹她是个白痴', '再也不要在她的妹妹或家人面前操作电器', '一边哭着一边告诉她妹妹她的评论给人的感受', '让她的妹妹帮忙或去做']",3,(d) 让她的妹妹帮忙或去做,3,(d) 让她的妹妹帮忙或去做,3,(d) 让她的妹妹帮忙或去做,3,(d) 让她的妹妹帮忙或去做,3,(d) 让她的妹妹帮忙或去做,3
"['经常和家人拜访', '不断告诉父母他的担忧，强调他们的重要性', '相信父母说他们很好', '搬到父母家里']",0,(b) 不断告诉父母他的担忧，强调他们的重要性,1,(b) 不断告诉父母他的担忧，强调他们的重要性,1,(b) 不断告诉父母他的担忧，强调他们的重要性,1,(b) 不断告诉父母他的担忧，强调他们的重要性,1,(b) 不断告诉父母他的担忧，强调他们的重要性,1
"['跟家里人多聊聊，安慰一下自己，了解一下情况，然后去医院看看', '去医院，向医护人员询问他们的病情。', '想哭就哭，想表达多少情绪就表达多少', '接受自己帮不上什么忙，并祝愿一些顺利']",0,(b) 去医院，向医护人员询问他们的病情。,1,(b) 去医院，向医护人员询问他们的病情。,1,(b) 去医院，向医护人员询问他们的病情。,1,B. 去医院，向医护人员询问他们的病情。,1,(b) 去医院，向医护人员询问他们的病情。,1
"['自己动手把厨房收拾干净，不告诉他妹妹', '跟他妹妹说现在就清理一下厨房', '想着他妹妹迟点会来收拾', '让他妹妹有时间就尽快清理厨房']",3,(d) 让他妹妹有时间就尽快清理厨房,3,(d) 让他妹妹有时间就尽快清理厨房,3,(d) 让他妹妹有时间就尽快清理厨房,3,(a) 自己动手把厨房收拾干净，不告诉他妹妹,0,(d) 让他妹妹有时间就尽快清理厨房,3
"['告诉室友她对这件事情有意见', '不再买这些东西', '把自己的私人存货藏起来，不让其他人用', '提出一个新的购物分担费用的系统']",3,(a) 告诉室友她对这件事情有意见,0,(a) 告诉室友她对这件事情有意见,0,"a. 告诉室友她对这件事情有意见

解释: 格洛丽亚可以告诉她的室友她对这个情况感到不满，并表达出她对室友们的依赖和缺乏责任感的不满。这样，她们可以开始讨论如何更公平地分担生活必需品的购买。这可能包括制定一个新的购物分担费用系统，或者让每个室友承担一定的责任来购买特定的生活用品。通过直接表达自己的感受和需求，格洛丽亚可以促使她的室友们更加关注和参与家庭财务事务。",0,(b) 不再买这些东西,1,(a) 告诉室友她对这件事情有意见.,0
"['联系她的近亲了解情况并寻求支持', '买最早的机票回家乡', '尽量不去想它，尽自己最大努力继续日常生活', '与家人隔离，试图独自控制自己的情绪']",0,(a) 联系她的近亲了解情况并寻求支持,0,在这种情况下，最有效的行动是 (a) 联系她的近亲了解情况并寻求支持。这是因为贝拉需要了解她父亲的病情以及他的去世原因，以便更好地处理自己的情感。同时，她也需要从家人和朋友那里得到支持和安慰，以帮助她度过这个艰难的时期。,0,在这种情况下，最有效的行动是 (a) 联系她的近亲了解情况并寻求支持。这是因为贝拉需要了解她父亲的病情以及他去世的具体情况，以便能够妥善处理后事并照顾好她的家人。同时，与亲朋好友分享这个消息并得到他们的支持和帮助也是非常有帮助的。避免独自承受痛苦和压力，有助于她更好地应对这个困难时期。,0,在这种情况下，对贝拉来说，最有效的行动是（a）联系她的近亲了解情况并寻求支持。这是因为她需要了解父亲的病情以及他的去世原因，以便能够妥善处理后事和照顾她的家人。同时，她也需要从家人和朋友那里获得支持和安慰，以帮助她度过这个艰难的时期。其他选项（b）、（c）和（d）都不是最佳选择，因为它们可能会让贝拉感到更加孤独和无助，而不是得到支持和安慰。,0,"(a) 联系她的近亲了解情况并寻求支持.
解释: 在这种情况下，贝拉最需要的是情感支持和安慰。她应该与亲朋好友保持联系，了解父亲的病情以及他去世的具体情况。同时，她也可以寻求专业的心理咨询帮助来应对失去亲人的痛苦。",0
"['告诉她的嫂子这些评价让她难过', '感谢她免费打扫房子', '告诉她嫂子只照顾孩子，不要打扫', '找一个新的保姆']",0,(a) 告诉她的嫂子这些评价让她难过.,0,(a) 告诉她的嫂子这些评价让她难过,0,(a) 告诉她的嫂子这些评价让她难过.,0,(a) 告诉她的嫂子这些评价让她难过,0,(a) 告诉她的嫂子这些评价让她难过,0
"['告诉他的父亲他完全错了', '想想新工作的积极方面', '通过努力在新工作中取得成功来证明他错了', '忽略他父亲的评论']",2,(b) 想想新工作的积极方面,1,(b) 想想新工作的积极方面,1,(b) 想想新工作的积极方面,1,(b) 想想新工作的积极方面,1,(b) 想想新工作的积极方面,1
"['把时间花在其他朋友身上，让自己忙起来', '想想达拉和她的伴侣很快就会回来', '忘记达拉', '确保她通过电子邮件，电话或写信保持联系']",3,米歇尔应该确保她通过电子邮件，电话或写信保持联系。因为如果达拉和她的伴侣很快回来，那么保持联系是值得的；如果他们不回来，那么保持联系也能让米歇尔保持友谊的连续性。,3,米歇尔应该选择 (d). 这意味着她应该确保她通过电子邮件，电话或写信与达拉保持联系。这是因为达拉即将搬走并与她的伴侣一起生活，他们可能不会经常回来。保持联系将有助于维持友谊并帮助米歇尔适应失去这位重要朋友的现实。,3,(d) 确保她通过电子邮件，电话或写信保持联系,3,(d) 确保她通过电子邮件，电话或写信保持联系,3,米歇尔应该确保她通过电子邮件，电话或写信保持联系。因为如果达拉和她的伴侣很快回来，那么保持联系是值得的；如果他们不回来，那么保持联系也可以帮助米歇尔度过这段困难时期。,3
"['意识到他正在长大，可能不想再花那么多时间和家人在一起', '明白关系会改变，但要不时地给他打电话', '制定计划，亲自拜访他并好好谈谈', '对此感到不安，但要意识到她无能为力']",1,(b) 明白关系会改变，但要不时地给他打电话,1,(c) 制定计划，亲自拜访他并好好谈谈,2,(c) 制定计划，亲自拜访他并好好谈谈,2,(c) 制定计划，亲自拜访他并好好谈谈,2,(c) 制定计划，亲自拜访他并好好谈谈,2
"['鼓励他的朋友和情感咨询师谈谈', '暗示他朋友的妻子这件事', '因为朋友的人品渐渐疏远离他', '建议他的朋友向他的妻子坦诚相谈']",0,这个问题的答案是 (d). 安德鲁应该建议他的朋友向他的妻子坦诚相谈。这是因为，首先，这是正确的事情，对所有人都公平。其次，如果安德鲁的朋友选择向他的妻子坦诚相谈，那么安德鲁也可以从中学习如何以健康的方式处理这种情况。最后，如果安德鲁的朋友选择隐瞒事实，那么这可能会给安德鲁带来更多的压力和困扰，因为他需要处理自己的道德问题。,3,在这种情况下，对安德鲁来说，最有效的行动是（d）：建议他的朋友向他的妻子坦诚相谈。这是因为，首先，这有助于维护朋友的信任和忠诚，让他知道他需要面对自己的过错并采取行动。其次，这有助于解决潜在的家庭破裂和问题，而不是让问题继续恶化。最后，这也有助于安德鲁的朋友学会承担责任并改进自己的行为。,3,(d) 建议他的朋友向他的妻子坦诚相谈,3,这个问题的答案是 (d). 安德鲁应该建议他的朋友向他的妻子坦诚相谈。这是因为，首先，这是一个道德问题，朋友应该对妻子的不忠负责。其次，如果朋友真的爱他的妻子，那么他应该向她承认自己的错误，而不是继续隐瞒。最后，如果朋友选择向他的妻子坦白，那么他们就有机会解决问题，也许还能重建他们的关系。因此，对于安德鲁来说，最有效的行动是建议他的朋友向他的妻子坦诚相谈。,3,(d) 建议他的朋友向他的妻子坦诚相谈,3
"['建议她尽快脱离前男友的事情，因为这影响了她的工作', '为她帮忙减轻一些项目工作量', '帮助她找到解决分手影响的方法，并保持开放的交流', '让玛雅在她自己的时间里解决问题']",2,这个问题的答案是 (c). 安妮塔应该帮助玛雅找到解决分手影响的方法，并保持开放的交流。这是因为玛雅的情绪低落导致她难以集中精力完成作业，而安妮塔作为她的好朋友应该提供支持和帮助，以便玛雅能够度过这段困难时期并继续前进。同时，保持开放的交流有助于她们更好地理解和应对这个问题。其他选项（a）、（b）和（d）都不是最有效的行动，因为它们没有直接解决玛雅面临的问题。,0,(c) 帮助她找到解决分手影响的方法，并保持开放的交流,2,在这种情况下，最有效的行动是 (c) 帮助她找到解决分手影响的方法，并保持开放的交流。这是因为玛雅的情绪低落导致她难以集中精力完成作业，而安妮塔可以通过与她分享经验和建议来帮助她度过这段困难时期。保持开放的交流和帮助她找到解决问题的方法将有助于她们之间的友谊，同时也有助于玛雅更好地应对她的情感问题。,2,在这种情况下，最有效的行动是 (c) 帮助她找到解决分手影响的方法，并保持开放的交流。这是因为安妮塔最好的朋友玛雅最近因为分手而情绪低落，很难集中精力完成即将到来的大学作业。为了帮助玛雅度过这个困难时期，安妮塔应该与她保持开放的沟通，了解她的感受，并一起寻找解决问题的方法。这样，安妮塔不仅能帮助玛雅度过难关，还能加深她们之间的友谊。,2,在这种情况下，对安妮塔来说，最有效的行动是 (c) 帮助她找到解决分手影响的方法，并保持开放的交流。这是因为玛雅目前的心情低落，难以集中精力完成学业，而安妮塔作为她的朋友，应该给予支持和帮助。通过帮助玛雅找到解决分手影响的方法，以及保持开放的交流，安妮塔可以更好地支持玛雅度过这段困难时期，同时也能让她感受到关爱和陪伴。选项 (a) 和 (d) 虽然也有一定的道理，但并非最有效的行为方式；选项 (b) 虽然可以帮助减轻学业压力，但对于当前的问题（分手影响）来说，并不是最直接有效的解决方法。,0
"['“我真为你开心激动！”', '“我简直不敢相信，我们应该给父母打电话告诉他们这个好消息”', '“天呐，出什么事了？”', '“请不要哭，我知道这很难”']",2,(d) “请不要哭，我知道这很难”,3,"在这种情况下，最有效的回复是 (d) ""请不要哭，我知道这很难""。这是因为这句话能够表达关心和同情，同时提醒姐姐不要继续哭泣，以帮助她度过这个困难时期。其他选项可能无法完全满足这些需求，或者可能让情况变得更加复杂。",3,(d) “请不要哭，我知道这很难”,3,在这种情况下，最有效的回复是 (d) “请不要哭，我知道这很难”。因为这句话能够表达关心和理解，让艾琳感受到关爱和支持，从而减轻她的悲伤情绪。其他选项如 (a) “我真为你开心激动！” 和 (b) “我简直不敢相信，我们应该给父母打电话告诉他们这个好消息” 可能会让艾琳感到更加难过，而 (c) “天呐，出什么事了？” 则可能无法准确理解艾琳的处境。,0,(d) “请不要哭，我知道这很难”,3
"['“你应该多喝热水，保持水分”', '“这段时间我会照顾你的”', '“听到这个我很难过，你一定很难受”', '“你总是这样胃痛，去看医生吧”']",1,(c) “听到这个我很难过，你一定很难受”,2,(c) “听到这个我很难过，你一定很难受”,2,(c) “听到这个我很难过，你一定很难受”,2,"c. ""听到这个我很难过，你一定很难受""",-1,(c) “听到这个我很难过，你一定很难受”,2
"['“让我们一起努力学习然后下次一起通过考试。”', '“别灰心，失败是成功之母。分析原因，下次努力改进，你一定会取得更好的成绩。”', '“高考不是一切，你的生活由你自己决定。”', '“你大概应该多花点时间学习的。”']",2,(b) “别灰心，失败是成功之母。分析原因，下次努力改进，你一定会取得更好的成绩。”,1,(b) “别灰心，失败是成功之母。分析原因，下次努力改进，你一定会取得更好的成绩。”,1,(b) “别灰心，失败是成功之母。分析原因，下次努力改进，你一定会取得更好的成绩。”,1,(b) “别灰心，失败是成功之母。分析原因，下次努力改进，你一定会取得更好的成绩。”,1,(b) “别灰心，失败是成功之母。分析原因，下次努力改进，你一定会取得更好的成绩。”,1
"['“你与他度过了一段美好的时光，现在专注于未来吧”', '“有我来陪伴你，你应该能尽快好起来。”', '“哦，不！你可以再养一条狗！”', '“我很确定你的狗会很开心他的主人是你的”']",3,"在这种情况下，最有效的回复是 (d) ""我很确定你的狗会很开心他的主人是你的""。这是因为这个回复表达了对朋友的哀悼，同时强调了她的狗在她生活中的重要性以及她与狗之间的深厚感情。这个回复既表达了同情，又鼓励她继续关爱她的狗，而不是忽视它。",3,"在这种情况下，最有效的回复是 (d) ""我很确定你的狗会很开心他的主人是你的""。这是因为这个回复表达了对朋友的哀悼，同时强调了她的狗已经拥有了最好的主人。这种回复既表达了同情，又鼓励她继续关爱她的狗，以及将来可能拥有的其他宠物。",3,"在这种情况下，最有效的回复是 (d) ""我很确定你的狗会很开心他的主人是你的""。这是因为这个回复表达了对朋友的哀悼和对她的狗的肯定和尊重。同时，这个回复也鼓励她继续关爱她的狗，因为知道它曾经拥有一个如此好的主人。其他选项可能不是最合适的回应，因为它们可能被视为对朋友的悲伤表示不够关心或者缺乏同理心。",3,"在这种情况下，最有效的回复是 (d) ""我很确定你的狗会很开心他的主人是你的""。

这个回复表达了你对你的朋友失去宠物的同情，同时强调了她的狗找到了一个很好的主人，这可能会让她感到安慰。这样的回应既表达了关心，又避免直接建议她尽快走出悲伤，以免给她带来额外的压力。",3,"在这种情况下，最有效的回复是 (d) ""我很确定你的狗会很开心他的主人是你的""。

原因：这个回复表达了对于朋友的狗的尊重和怀念，同时提醒她狗的主人是她，这有助于她接受现实并继续生活。其他选项可能显得不够关心或者不太合适。",3
"['“听到这个我很难过，你要不要吃点冰淇淋来打打气？”', '“胖了点不是世界末日”', '“我能理解那种感觉。你要不要试着别吃东西了？”', '“咱们开始一起健身怎么样？”']",3,"有效回复应该是鼓励和支持的，而不是消极或无用的建议。冰淇淋只会让情况更糟糕，而节食并不是一个健康的解决方案。因此，(a)和(c)是不合适的。健身是一个很好的解决方案，但应该由艾瑞斯主动提出，而不是作为对妹妹问题的回应。所以，答案是 (d) ""咱们开始一起健身怎么样？""",0,"(b) ""胖了点不是世界末日""",1,"(b) ""胖了点不是世界末日""",1,(b) “胖了点不是世界末日”,1,"(b) ""胖了点不是世界末日""",1
"['“让我们支持她和她的人生选择吧”', '“或许还是这样最好，谁知道呢”', '“这太艰难了，如果你需要倾诉我一直在”', '“你们闲时你总能给她打电话的”']",3,在这种情况下，最有效的回复是 (c) “这太艰难了，如果你需要倾诉我一直在”。这是因为我的妹妹正在经历失去朋友的痛苦，她可能需要一个可以倾诉的人来缓解她的悲伤。而其他选项如 (a) 和 (d) 虽然也是关心她的话，但可能不能直接帮助她度过这个困难时期；选项 (b) 则似乎有些冷漠，不太符合当前情境。,0,"在这种情况下，最有效的回复是 (c) ""‘这太艰难了，如果你需要倾诉我一直在’""。因为这句话表达了你对她的关心和支持，让她知道你在她身边，愿意倾听她的感受和需要。这样的回应能够给予她安慰和鼓励，帮助她度过这段艰难的时光。其他选项可能不够关心和体贴，无法有效地缓解她失去朋友的痛苦。",2,在这种情况下，最有效的回复是 (c) “这太艰难了，如果你需要倾诉我一直在”。这是因为我的妹妹正在经历失去朋友的痛苦，她可能需要一个可以倾诉的人来缓解她的悲伤。而其他选项如 (a) 和 (d) 可能无法完全理解她所经历的情感，因此不是最佳选择。选项 (b) 虽然表达了一种理解的态度，但似乎缺乏对妹妹情感的共鸣。,0,在这种情况下，最有效的回复是 (c) “这太艰难了，如果你需要倾诉我一直在”。这是因为我的妹妹正面临着失去她最好的朋友的痛苦，她可能需要一个可以倾诉的人来缓解她的悲伤。而其他选项如 (a) 和 (d) 可能无法完全理解她所面临的情感困扰，因此不太有效；选项 (b) 可能会让她感到更加孤独，因为它的意思可能是“也许这是最好的选择，谁知道呢？”，而 (d) 则可能让她觉得只是通过电话保持联系是不够的。,0,"c. ""这太艰难了，如果你需要倾诉我一直在""",-1
"['“可能你就是不擅长开车”', '“多总结错误，有一天一定会过的”', '“你随时都可以坐公共交通的”', '“别担心，继续练习下次一定能过”']",3,(d) “别担心，继续练习下次一定能过”,3,(d) “别担心，继续练习下次一定能过”,3,(d) “别担心，继续练习下次一定能过”,3,(d) “别担心，继续练习下次一定能过”,3,(d) “别担心，继续练习下次一定能过”,3
"['“照顾孩子是件难事，感到这样是正常的反应。记得也要照顾好自己”', '“也许你应该雇个保姆来帮忙”', '“做父母是很难的，感到累是正常的。你做得不是很好，即使你这么觉得”', '“你可以和其他爸爸们交流，他们可能也有同样的感受”']",0,"a. ""照顾孩子是件难事，感到这样是正常的反应。记得也要照顾好自己""",-1,(a) “照顾孩子是件难事，感到这样是正常的反应。记得也要照顾好自己”,0,"(a) ""照顾孩子是件难事，感到这样是正常的反应。记得也要照顾好自己""",0,(a) “照顾孩子是件难事，感到这样是正常的反应。记得也要照顾好自己”,0,(a) “照顾孩子是件难事，感到这样是正常的反应。记得也要照顾好自己”,0
"['“没关系！如果我是你，我也会紧张的”', '“没关系，这种事情发生了。下次要更小心”', '“你应该对自己的行为负责”', '“我不认为那是正确的做法”']",2,"(b) ""没关系，这种事情发生了。下次要更小心""",1,"(b) ""没关系，这种事情发生了。下次要更小心""",1,(b) “没关系，这种事情发生了。下次要更小心”,1,"(b) ""没关系，这种事情发生了。下次要更小心""",1,(b) “没关系，这种事情发生了。下次要更小心”,1
"['“我相信你很快也会恋爱的”', '“我很遗憾听到这个，你考虑过和你男朋友谈谈吗？”', '“我在你身边，你并不孤单”', '“幸福来自他人，我们需要恋爱关系来获得幸福”']",2,"c. ""我在你身边，你并不孤单""",-1,"在这种情况下，最有效的回复是 (c) ""我在你身边，你并不孤单""。这是因为我的朋友可能感到孤独和不快乐，因为她觉得其他朋友都开始谈恋爱了，而她没有。因此，给她提供支持和关爱是非常重要的。告诉她你在她身边，让她知道她并不孤单，这样就能让她感受到温暖和关爱，从而减轻她的孤独感和不快乐。",2,(c) “我在你身边，你并不孤单”,2,"c. ""我在你身边，你并不孤单""",-1,(c) “我在你身边，你并不孤单”,2
"['“从工作中抽身，去度个假”', '“我看得出你真的很有压力，我们来谈谈吧。也许我们可以一起解决问题”', '“如果你发现自己不开心并且压力很大，也许你应该换一份的工作”', '“这就是成年人的生活。它很艰难”']",1,"这个问题的答案是 (b). ""我看得出你真的很有压力，我们来谈谈吧。也许我们可以一起解决问题"". 这个回答表明了芭芭拉关心她的妹妹，愿意帮助她度过难关，并寻求解决方案。其他选项可能不是最有效的回应，因为它们没有直接解决妹妹所面临的问题或缺乏关心和同情心。",1,(b) “我看得出你真的很有压力，我们来谈谈吧。也许我们可以一起解决问题”,1,"这个问题的答案是 (b). ""我看得出你真的很有压力，我们来谈谈吧。也许我们可以一起解决问题"". 这个回答表明了芭芭拉关心她的妹妹，愿意倾听她的问题并提供支持。同时，这个回答也表明了芭芭拉愿意与她的妹妹一起寻找解决方案，以帮助她应对压力。其他选项可能不是对芭芭拉妹妹最有效的回应，因为它们可能无法真正解决她所面临的问题或提供实际的帮助。",1,"这个问题的答案是 (b). ""我看得出你真的很有压力，我们来谈谈吧。也许我们可以一起解决问题"". 这个回答表明了芭芭拉关心她的妹妹，愿意倾听她的问题并提供支持，以帮助她应对压力。同时，这个回答也表明了芭芭拉愿意与她的妹妹合作寻找解决方案，以便她的妹妹能够更好地应对压力并找到适应新工作的方法。其他选项可能不是对芭芭拉妹妹最有效的回应，因为它们可能无法提供实际的帮助或支持。",1,这个问题的答案是 (b). 因为芭芭拉应该倾听她的妹妹并尝试帮助她解决所面临的问题。建议一起解决问题而不是建议换工作或度假，因为这些问题可能并不适合每个人。同时，说这是成年人的生活并不是一个有效的回应，因为这并没有直接帮助到妹妹。,1
