Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['自豪', '惊喜', '生气', '紧张', '绝望', '感激']",3,"['她不知道考试的答案', '小丽担心如果同学们发现她是唯一一个及格的人，他们会更讨厌她', '小丽无意中撕破了她的试卷', '她没有为考试做准备']",1,"在小虎的情景下, 小姐最后会怎样挺？

 Answer: (e）絕望。 
 因為小麗知道自己是團狀當中單一的及第者",4,简单来说，选擇（b）是最佳选题。小李知到自己是sole passes，可能会使别人更加莫名其妙，从而挤坏自身的自信心。,1,"Based on the scenario, it is likely that Little Li will feel: 

（d）緊張
  (Option d)
   Little li may feel anxious or nervous about being the only one who passed the test, and the attention drawn to her success may make her feel uncomfortable or self-conscious.",3,"笔者认为，在上述情节下,  pequeña 会有以下杂些情怀：

（b）小泽贵恶心其它同伴发現妹子是落尽独一",1,"在此情景下, 小�最后会怎样抱歉？

 Answer: (e）絶望。",4,"Based on the situation described, the best answer is (b):  Small Li feels hopeless because she is worried that if her classmates find out she was the only one to pass the test, they will dislike her even more.

In this scenario, Small Lee's actions of tearing up and throwing away her test paper are not due",1,"在小学生的情景下, 小杏的最后的把握总会是享受的，因此选择（a）自傲。",0,"笔者判断小姐的情怀是：

（b）小洁慧恐惧同伴发現妳是該組織中單獨及第的學生，會對實",1,"Based on the scenario, the most appropriate answer is (d): 냉장 (qìng zhāng).

In this situation, Little Li's classmates are envious of her because she is the only one who passed the difficult chemistry test, and she feels embarrassed and uncomfortable with all the attention",3,"Based on the scenario provided, the best answer is (b):  Small Li is worried that if her classmates find out she is the only one who passed, they will dislike her even more.

Reasoning: 
* (a): The fact that she doesn't know the answers to the questions does not seem to be a",0
"['没意识的', '生气', '反对', '紧张', '惊讶', '气恼']",0,"['他们认为小丽也像他们一样未能通过考试', '他们不知道小丽是唯一一个及格的人', '他们认为所有人都没通过考试', '他们不知道这次化学考试有多么困难']",1,"在此情景下, 小�的��同學最�終會有哪樣態度？

根據小��的行為，可以看出對於其成�hrer的滿意和自信心，��",-1,"Based on the scenario, the correct answer is (b): They don't know that Little Li is the only one who passed the exam.

The other options are not the reasons why the classmates might feel resentful: 
  (a): The classmate might think that if Little Lily passed, then she must have cheated or",0,"在 this scenario, 小 le's classmates will likely have the following feelings: 

（d）突然。 They will be surprised that she tore up the test paper and threw it away, especially since she was the only one who passed. They may feel that her behavior was unusual and inappropriate.",3,积极的回狂！小小的情节呢，这是一道逻辑测试题哦。回归到问话中，我们可以看到，同學們應該怎樣態,-1,"Based on the situation described, it is likely that the other students in Little Li's class will feel: 

（d）Tense
  . They may feel tense because Little li'ss performance has caused them to feel embarrassed and anxious about their own results. They might also feel frustrated that Little Lli ripped up the",3,"Based on the scenario, the correct answer is (b): They do not know that Little Li is the only one who passed the exam.

The other options are not correct because: 
  (a): The other students do knowthat LittleLi passed, as she tore up her test and threw it away to prevent others from seeing her score.",0,"在小学生的心理状态下, 可能会出现以下几种情怀：

* （a）没有意义：小學生可以不知道或不关心同學的成就，因此无法理解小女孩的行为。。",0,"Answer: (b). They do not know that Little Li is the only one who passed the exam.

Reason: The other students donot know LittleLi's performance in the chemistry exam because she tore and threw away her test paper after she found out she was the Only one Who passed. Therefore, they are unaware of her success and",1,"在小学生的心理状态下, 在情景如上，同伴们最后会把握以下某些束缚：

* （b）生각：因小凌的成就受到同學们的�",1,"Based on the situation, the correct answer is (b): They don't know that Little Li is the only one who passed the exam.

The other options are not correct because: 
  * (a): The other students do knowthat LittleLi passed, as they saw her tear up the test paper. �
*",0
"['尴尬', '愧疚', '惊讶', '反感', '包容', '生气']",4,"['她知道她女儿可能对弄坏音乐盒感到愧疚，不想让她感觉不好', '她接受了她需要因为过去的错误责备阿达的事实', '她很高兴音乐盒坏了，这样她可以给阿达买一个新礼物', '她发现这个事件很有趣，因为她记得自己小时候的恶作剧']",0,"在this situation, 小易 (Xiǎo'er) is likely to feel: 

（e）包 container.
  This is because she has found the broken music box that her daughter had hidden away, and she is taking a gentle and understanding approach to the situation. She is not blaming or scolding her child",4,"积极的回应！根据文章描述， small 的选择是（a）即尽管小孩子可 possibly feel ashamed of breaking the music box, but her mother doesn't want to make her feel bad.

Here's a",0,"Based on the situation, the most appropriate answer is (e]包Container.

Here's why: 
Small E' s discovery of the broken music box and her mother'ss understanding and reassurance that accidents happen, creates a sense of containment and security for her. She feels that her feelings and actions are accepted and contained by",-1,"精确地回独立选择题，笔者选为：

（a）姐妈知到孩子可 possibly feel guilty about breaking the music box and not wanting to make her feel bad.
因此，选中（ a）。",0,"Based on the situation, it is likely that 小托 (Xiǎo Tóu, the mother) will have the following feelings: 

Option (e): 容易 (Róng yì, tolerant).
She will be understanding and forgiving towards 阿達 (Ādá, her daughter)",4,绝对是（a）！小妈知aware that her daughter might feel guilty about breaking the music box and didn't want to make her feel worse.,0,"在此情景下, 小托会怎样摸落？

根据文章描述，阿達在小时候 receives 一只音樂箱，並享有很大的喜愛，直到偶",-1,综合分析上下文和选题选择，笔者认为正确的选选是（a）。根据文章描述， peque辛在发現孩子损壞的乐器后，怀柔,0,"在this situation, 小托 (Xiǎo è) is most likely to feel: 

（e）包 containers.
  This is because  littles  has been carrying the broken music box for a long time and has not mentioned it to her mother, indicating that she has a sense of responsibility and wants to protect her mom",4,"精确地回独立的选择是：

（a）妈婆知到孩子可 possible feel guilty about breaking the music box, and she doesn't want to make her feel bad.",0
"['愧疚 & 伤心 & 释怀', '伤心 & 释怀 & 生气', '愧疚 & 释怀 & 开心', '伤心 & 释怀 & 开心', '伤心 & 释怀 & 伤感', '愧疚 & 开心 & 伤感']",0,"['她把弄坏的音乐盒藏了起来，不让妈妈看到 & 阿达打碎了一件贵重的物品 & 阿达下次可以得到一个更好的礼物', '阿达的妈妈不得不花钱修理这个盒子 & 阿达再也没有音乐可以听了 & 阿达下次可以得到一个更好的礼物', '她把弄坏的音乐盒藏了起来，不让妈妈看到 & 她弄坏了妈妈给她的生日礼物音乐盒 & 妈妈没有因为她弄坏音乐盒而惩罚她，这让她松了一口气', '她把弄坏的音乐盒藏了起来，不让妈妈看到 & 阿达打碎了她妈妈最喜欢的音乐盒 & 阿达并没有破坏她妈妈的礼物', '妈妈没有因为她弄坏音乐盒而惩罚她，这让她松了一口气 & 阿达的妈妈对她感到失望 & 阿达丢失了她最喜欢的音乐盒', '阿达的妈妈不得不花钱修理这个盒子 & 阿达的妈妈对她感到失望 & 阿达并没有破坏她妈妈的礼物']",2,"Based on the situation you described, it is likely that 阿達 (Ada) will have the following feelings: 

Option (d): 受过产生但也有开 heart 的混合情懷。 （A mix of hurt, relief, and openness）
  .",3,"Based on the given scenario, the answer is (c): 「姐娄扔了音楽箱，但媽咪没因此懲發對唱。」

Reasoning: 
  * 小阿да (Ah Da)",2,"Based on the given scenario, it is likely that 阿達 (Ada) will have the following feelings: 

Option (b): 傷心 (hurt) &  閱悔 (regret) and 開心(happy).
  Here's why:  
  1. 小�",1,"Based on the given situation, the best answer is (c): 束缚的情懷.

阿達 feels guilty and anxious about breaking her mother's precious gift, and she is worried that her mom will be disappointed in her. She is also feeling relieved thather mom did not scold her for",2,"Based on the given scenario, it is likely that Ah Da will have the following feelings: 

Option (b): ������
Ah Da may feel sad and hurt that she broke her mother's gift, but she may also feel relieved",1,"Based on the given situation, the best answer is (c): 「姐娘撕祭了音楽箱，但不告知媽咪，而嫩拟很高兴，因此婆嬁没能因孩",2,"Based on the scenario provided, it is likely that 阿達 (Ada) will have the following feelings: 

Option (b): 傷心 (heartbroken) &  逸 (relieved) and 開心(happy).
  Here's why:  
  1. 心痛",1,"Based on the given scenario, the best answer is (c): アダ hiding the broken music box and not telling her mother, and her mom not scolding her because of it, makes her feel relieved.

Here's why: 
Ada' mother' gift was very precious to her, so she was worried about her",2,"根据情节，我们可以确定阿達最后会拥有以下材料：

* 受到小妈姐的安安垫荒的温暖关心，使彼此之间的关系更加加",-1,"based on the given scenario, it is likely that ADA will feel a mix of emotions, including: 

（c）很高兴，因 as she has successfully hidden the broken music box from her mother and avoided getting punished.
 （d）侮羞， because she feels guilty about breaking her mothers",3
"['嫉妒 & 感激', '嫉妒 & 期待', '期待 & 感激', '失望 & 期待', '激动 & 期待', '失望 & 嫉妒']",5,"['莉丝没有准备好她的告白 & 她希望达蒙能自白', '莉丝没有准备好她的告白 & 达蒙没有提前告诉她他的关系', '她发现她喜欢的人正在和另一个人交往 & 达蒙不再是她的朋友', '莉丝没有准备好她的告白 & 她认为其他女孩的告白更好', '她发现她喜欢的人正在和另一个人交往 & 她希望达蒙能自白', '她向朋友表白却被拒绝了 & 她发现她喜欢的人正在和另一个人交往']",5,"Based on the given scenario, the most likely feeling that Lily will have is: 

（c）期望与满足。  Lili has confessed her feelings to Mona, and although Monas response is not what she had hoped for, she is still grateful for the opportunity to express her emotions. She may feel a sense",2,"Based on the given situation, the best answer is (e): She discovered that her crush was dating someone else and she hoped that Da-mon would confess.

Reasoning: 
  * 在许多情报中，是萝乃发現别的女生告",4,"根据故事情节，最可能的选择是（c）期望和慨惜。 despite her confession, Li's feelings for Mon were not reciprocated, and she was left with a mix of disappointment and gratitude for their past friendship.

Here're the reasons why:",2,"Based on the given scenario, the best answer is (e): She discovered that her crush was dating someone else and she hoped that Daimon would confess.

Reasoning: 
* Option (a): This is not the case as Daemon did not confuse Lily by not telling her about his relationship.  * Option  (",0,"Based on the given situation, the most likely outcome for Lily's feelings is: 

（c）期望&慰藉。  Lilly has confessed her feelings to Mona, but Monia has revealed that he has been dating someone else for a few months. Lili' s confession has not received the",2,"Based on the given scenario, the correct answer is (e): She discovered that her crush was dating someone else and she hoped that Daemon would confess.

Explanation: 
* Option (a): This option is incorrect because there is no indication that Lily was not prepared for her confession.  * Option( b):",0,"根据情节描述，最 likely 萊依會有的 sentiment 是：

（c）期望和满足。 
認為小моん已經和其他人关系了多少月，但是他似��",2,"Based on the given scenario, the correct answer is (e): She discovered that her crush is dating someone else and she hopes that Da-mon can confess.

Reasoning: 
- In the scenario given, it is stated that Lily has been preparing to confide in Daemon, indicating that she has developed feelings for",4,基于情节描述，最有可能的选择是（c）期望&慨惜。因为萊詩已經告知小мон的心意，但小MON已有别的人在身边，这使得艾,2,"Based on the given situation, the correct answer is (e): she discovered that her crush was dating someone else and she hoped that Damon would confess.

Reasoning: 
-  As mentioned in the scenario, Lily has been preparing to confessed to Damian, indicating that she has developed feelings for him.",4
"['惊讶 & 愧疚', '惊讶 & 自豪', '愧疚 & 自豪', '愧疚 & 反对', '反对 & 自豪', '反对 & 生气']",0,"['他以为艾莉丝即将宣布她的订婚 & 艾丽斯与他的女朋友是好朋友', '他不得不拒绝朋友的告白, 因为他已经有了一个恋爱关系 & 他希望他没有告诉艾丽斯他的另一段恋情', '艾丽斯与他的女朋友是好朋友 & 他希望他能是第一个表白的人', '他发现他的朋友对他产生了感情 & 他不得不拒绝朋友的告白, 因为他已经有了一个恋爱关系', '他不得不拒绝朋友的告白, 因为他已经有了一个恋爱关系 & 他希望他能是第一个表白的人', '艾丽斯记得他的生日 & 他希望他没有告诉艾丽斯他的另一段恋情']",3,"在this situation, 小mon最后会Have what feeling? 

Answer: (c]恨痒 & self-satisfaction.
  Explaination: 萝乃 (Lily) confessed her feelings to small Mon, but he rejected her and told her he had been dating someone",-1,"Based on the given situation, the most likely reason why Monk would feel opposed and uncomfortable is: 

（d）He discovered that his friend has feelings for him and he has to reject his confession because he already has a romantic relationship.
  This is because Monks has already been in a relationship with someone else, and now",3,"在this situation, 小mon最后会have what feeling? 

Answer: (c]恥羞 & self-satisfaction.",-1,"Based on the given scenario, the most likely reason why Little Mon would feel opposed and uncomfortable is: 

（c）萧蝶依与其女友之间的好友关係， Little mon hopes to be the first one to confess his feelings to Alice, but now he has to refuse",2,"Based on the scenario, the most likely outcome is that Little Mon will feel: 

（c）慚恐 & self-satisfaction.
  Little mon is already in a relationship with someone else, and he has been doing it for several months. This means that he had already formed a connection with this person before receiving Lily",2,"在 this 情景下,小мон可能会 feeling 懊耶和自信，因 как：

（c） 小MON 与萧佳依是good friends，而似乎蕾儿俪对刚告之的他",2,"在 this scenario, 小Mon (Xiaoming) will most likely have the following feelings: 

（c）Shame and self-consciousness.
  Xiaoning has been in a relationship with someone else for several months, and he has not been honest with Lily about his feelings. He may feel ashamed and embarrassed",2,"Based on the given situation, the best answer is (d): 小mon feels guilty and proud because he has developed feelings for his best friend, Liu, but he already has a romantic relationship with someone else.

Here's why: 
* (a): There is no indication that Liue is about to announce her engagement",0,"在this situation, 小MON (Xiaomon) will finally have the following feelings: 

Answer: (c]悔痛 & self-worth.
  Explaination:  
小Mon is likely to feel regret (恨) and self worth (自我估值) after being rejected by",-1,"Based on the given scenario, the most likely reason why Little Mon would feel opposed and uncomfortable is option (d): He discovered that his friend has developed feelings for him, and he has to reject his best friend's confession because he already has a romantic relationship with someone else.

Here're the possible reasons why: 
*",3
"['嫉妒', '感激', '愧疚', '自豪', '钦佩', '绝望']",3,"['安娜在网上的争论中取得了胜利', '赢得摄影比赛让安娜感到自豪', '安娜终于拍下了她喜欢的照片', '安娜收到了她的姐姐的好评']",1,"在此情形下,安南最后会怎样挺心？

 answer: (d）自我高迷。 
 安奈的作��arto win the same competition as her sister, which may make her feel proud and self-satisfied, especially if she believes that her creativity and",3,"安全的选擇是（c）安奈終于 captured 压倒了 喜好的 瞬间。 Here's why: 

在 this scenario, Anna' s sister, Ivy, lost the photography competition, and then discovered that Anna had won the same competition with her",2,"在this situation,安� stands a good chance of feeling: 

Answer: (b）折衣欣賞.
Explanation: An's victory in the photography competition, despite her sister'ss criticism and doubts, could make her feel appreciated and respected for her artistic talent. She",0,"Answer: (d）安南收获厦弟的良好Feedback。 

Explanation: 在安乐的情怀下, 听说哥带著很多负面評價，这使得彼",3,"基于情节，可能安南会把握以下情怀：

（c）恐慌
 
因此，笔者选择的积分是（您可以回简单的编码）。",2,笔者认为正确的选択是（d）安南收获尼的良好称号。根据文章描述，因其兄长在职业上取较大的成功，使得安нан总是惧�,3,"在此情景下,安南最后会怎样把握情形？

 Answer: (d）自信。",3,"笔者认为短篇故事中安南怀孕自信的原因是：

（d）安那收获了自己的 sister 的良好Feedback。 
因此，选擇（D）是正确的选题。",3,"基于情节描述，可以确定安南最后会怎样抱歉的情況。选取(�)恭畏。以下是原因：

1. 安安被姐弟 критикова过：伊",-1,"笔者认为，在上下文中，最可能会使安安怀恨的情节是：

（d）安南收获了他的 sister 的良好意評。 
因此，简单地回私下是选擇（",3
"['爱护', '反对', '期待', '悔恨', '激动', '钦佩']",1,"['裁判们不理解创新', '伊莉无法相信她经常批评的姐姐会成功', '伊莉没有参加足够的课程', '她认为她产生的艺术品质量差']",1,"在this situation, 伊丽最后会怎样挺？

根据情节描述，安나胜过伊麗在攝影大賽，争辩裁判不理解藝術。这可能",-1,"综合分析情景，最 probable answer 是（b）伊梦无力相 believe哥吧会Success。 Here's why: 

1. 创作力的问題：伊颖（Ivy）经过小时候就开始学�",1,"在此情景下, 伊丽最后会怎样挺？

 Answer: (e）沮亡。",4,"综合分析情节，可以确定伊丽的情怀涨落源于以下原因：

（b）伊兹无能力相对待哥唯一的成就，因此惊袭和",1,"在this situation, 伊麗最后会have the following feelings: 

（d）憧慕
 。 Because she lost the competition and her sister won with her artwork, she may feel regretful and envious of her sibling's success.",3,"绝对的精确猜测是（b）伊梦无能为力。 Here's why: 

伊丽是个常常because of her sister'scritique her lack of creativity的人。 She has been making art for a long time and has developed a certain style and",1,"Based on the situation, it is likely that 伊慈 (Iris) will feel: 

（d）怀念
 。Here's why:  
   * 安那 (Anna) won the photography competition with her artwork, which may have been a surprise to 姐�",3,"综合分析情节，可以确定伊丽的情怀涨落主要来源于以下原因：

（b）伊兹无能相rust待吃弟儿经久抨擊的",1,"基于情节，最 likely 伊梦最后会怎么样？

伊静在社交媒体上发布负面評論，表达对裁判的不 satisfaction，这可能会耗費巨大的时间",-1,绝对是（b）伊温无能相신很常谩毁弟媳会 succeed。因此，当哥养儿 winning 时，意外的结果使得凉衣惊豪，��,1
"['伤感', '尴尬', '感激', '愧疚', '激动', '反对']",4,"['她终于买到了梦寐以求的汽车', '她终于存够了钱去享受一次豪华的假期', '她成功帮助了她的兄弟，比尔，摆脱了财务困境', '她有机会为自己和她的兄弟买下了梦想中的汽车']",0,"在this situation, 萊依思最后会怎样挺握？

 Answer: (c）惊喜。",2,"笔者认为，在上述情节下,让人怀念的是：

（c）萧佳珊成Successfully helping her brother, Bill, overcome his financial difficulties.
這個選項符合情景中�",2,"Based on the given scenario, the most appropriate answer is (c): 诚恩 (gratitude).

Here's why: 
- 李佳瑶 (Lily) has been working hard to save money for her dream car, and she has finally bought it after a long time.
 -",2,"Based on the given situation, the correct answer is (c): 萝佳成就了自由干预了比才的金革問題。 Here's why: 

In this scenario, 铃似 (Lily) has finally bought her dream",2,根据叙述，可以确定诸如许多因素在影响萝佳的情怀，包括它的爱趣，对妹姐的关心，以及孩子们之,-1,"Answer: (d] She has the opportunity to buy her dream car and help her brother overcome his financial difficulties.

Explanation: In this scenario, 萝佳 (Lily) has been working hard to save money for a long time to finally buy the dream cars she has always wanted. However, her younger brother, Bill,",-1,"基于情节的 DESCRIPTION，可以确定诸如下：

1. 萝佳（Lily）工 industriously saved money for a long time to buy her dream car.
2. Her brother Bill is experiencing financial difficulties and had to sell his car a few weeks ago.  
3",-1,"Based on the given scenario, the correct answer is (d).

Reason: 词语""让姐 sister"" implies that 李佳 sister (萝依) is feeling reluctant to take her brother (比力) with her in her new car, which suggests that she is not",3,"Based on the situation, it is likely that 萊依 will have a mix of emotions, including: 

* 喜悦 (e):  She has finally bought her dream car after working hard and saving for a long time.
 * 同情 (a): She knows that her brother is going through a difficult",0,"Based on the scenario, the correct answer is (c): 落幕抚慰了自我成就欲望。Here's why: 

1. 新的 cars: The fact that 比利 had to sell his car to overcome financial difficulties and 小妹儿",2
"['绝望', '激动', '悔恨', '伤心', '失望', '愧疚']",3,"['他工作比爱丽丝更努力', '爱丽丝没有邀请他搭乘她的新车', '他不喜欢爱丽丝的新车', '由于财务困境，比尔不得不卖掉自己的车']",3,"Based on the situation, it is likely that Bil will feel: 

（b）抓动。",1,笔者判断比ль会有浓妹情怀，因为艺伦享受到新的自驾职业，并依靠姐夫的支持，这种情 sentiment 可能会让比,-1,"基于情节描述，可以 deduce  that 比ル（Bill）最后会把气覺（a）。这是因为：

1. 萊依（Lily）已經工 travail 了好久，終��",0,笔者认为简直是（d）由財務問題， Bil 不能賺取自已的車。這使得他覺得絕望，因為他已經lost his prized possession and is struggling financially.,3,"Based on the situation you've described, it's likely that Bill will feel: 

（b）抓动。  Bill' s sister, Lily, has finally bought the car she has been dreaming of after working hard for a long time, and she invites Bill to go for  a drive in it. This is a",1,"Based on the given scenario, the correct answer is (d). 比ль（Bill）will feel emotional because he had to sell his car due to financial difficulties, and now his sister 艾伦（Alice）has bought a new car, which may remind him of his own financial struggles and the fact that he is",3,"基于情节描述，可以确定比ル最后会经得起以下某些束缚和情怀：

1. 比LR对妹姐赢得新的 cars抱有一定的私��",-1,"Based on the situation, the answer is (d). 比ль feels embarrassed because he had to sell his own car due to financial difficulties, and now his sister has bought a new car while he cannot afford one. This may make him feel like he is not as successful or capable as his sibling.",3,基于情节的内容，可能比ль会把握这样的机会，挥过着快乐的心情。因此，笛声选择（b）欢慰。,1,"笔者选择：（d）由因財務問題，必須將自身的車輛賣毀。 

解釋：
在此情況下, 比ль因為��",3
"['爱护', '嫉妒', '感激', '厌恶', '娱乐', '伤感']",3,"['她不喜欢其他父母.', '她的母亲与他人公开讨论佳恩的成绩', '她的母亲只关注佳恩的成就', '因为她的母亲总是批评她，而在别人面前又表扬她']",3,"在此情景下, 最后产生的气息是依托的。 

根据情节描述,乔安的母俩� strict 并䰪negativity，而在面向外的人时又表现出",-1,笔者判断依据是：俺的眼睛不是坏的，所以我选择（d）。 乖䥶的原因是，彼女的 mother 在他们家的时候態度强�,3,"在此情景下, 最后产生的束缚概率为：

（a）着留（love）：习惯性地表达祝福，尽管受到做弄，",0,"积极猜测：乙（b）吧。。 .。 �

解释：
在促使依赖的情景下, ䷳媛会 feels anxious because her mother's overpraise in front of",1,"Based on the given scenario, the best answer is (c]惟 gratitude. Here's why: 

In the scenario provided, 905' mother is strict and only praises her when she receives full marks on her test. However, when talking to other parents outside the house, she exaggeratedly praised her child",-1,"积极回狂的情症，这种情景下便是习惯性的沟通方式。这里的矛盾来自于俩点：

1. 䥘慧敏的 madre",-1,"在此情景下, 最后产生的束缚概念是：

（c）惊叹
。 
因为乔安的母俩依然坚持否认䷳䄉的能力，",2,"精心审查问候，积极参与社交活动，掌握问題的重点，以下是笔者的回票：

（d）因 как姐儿的 mothers 既然��",3,"在此情景下, 最后产生的材料是：

（f）受侮辱。",5,"纯粹根据文章描述，可能的缺点是：

（d）彼此不同的態度，宽渠的褒勉在一定程度上导致依旧��",3
"['紧张', '嫉妒', '反感', '钦佩', '失望', '生气']",3,"['因为她为女儿的成就感到骄傲', '她在育儿风格上超越了其他父母', '她比她的女儿更好', '她想在其他父母面前炫耀她的技巧']",0,"根据情节描述，最可能的选择是（c）反受。在面亮外面的人时, 习惯性地表现出强硬的性格 trait，使自家的成就沾囊",2,"笔者判断亮毅的独特情況和选择，选取(乙)做確定申诉。这样的理由是：

（b）彼此在养育领��",1,"在此情景下, 乔安的母亲最后会经受依下列权限：

（d）郁䥩。 
因为尽管俩人在面向外的人群前宣扬自家的",3,"笔者认为，这种情景下予欢的母习会受到以下原因之一的挑战：

（c）尽管依旧在户外表现出自信和自豪，實",2,"Based on the scenario, it is likely that 予懷的 mother will feel: 

（d）錦餌。 This is because she is only praising her own child in front of others, which suggests that she wants to show off her child's achievements and make herself look good. At the same time",3,"Based on the given situation, the best answer is (a): 促为了女生的荣誉惊叹。 

In this situation， 潘淑华's mother is feeling proud of her daughter'scores, and this pride is the reason why she is boast",0,"Based on the situation, it is likely that 予慧的 mothers will feel: 

（d）錦惜
  This is because, on one hand, she is proud of her daughter's achievements and wants to show off her excellence to others. On the other hand， she may feel embar",3,"笔者认为，最有可能的选题是（a），因着亲情的关系，媳婦为自女的荣誉惊叹，欣喜的情矢。如下所示：

（а）",0,"Based on the situation described, the most likely feeling of 亮晶's mother is: 

（d）錫乌。 She is proud of her daughter'score and is trying to show off her excellence in front of other parents. However, her overpraising behavior may make �",3,"Based on the scenario, the best answer is (a): because she feels proud of her daughter's achievements.

The passage states that the mother is strict with her daughters and always points out their flaws, but when she meets other parents, she becomes overly praising and boastful about her children'ss achievement. This suggests that",0
"['爱护 & 愧疚', '愧疚 & 绝望', '伤感 & 绝望', '爱护 & 伤感', '愧疚 & 生气', '伤感 & 愧疚']",3,"['他和小菲很亲近，也很爱她 & 今天通常是他买花给小菲表达他的爱的日子', '安吉爱上了他 & 他记得他童年的花朵', '今天通常是他买花给小菲表达他的爱的日子 & 他记得他童年的花朵', '他对于和安吉关系不好感到高兴 & 安吉爱上了他', '今天通常是他买花给小菲表达他的爱的日子 & 他看到了安吉最喜欢的花', '今天通常是他买花给小菲表达他的爱的日子 & 安吉爱上了他']",0,"在this situation, 安安的末期总会是：

（d）热硬 &亡恨
 
解释：安室在临近她的小情人小妈，却被拒��",3,根据提俛的信息，最可能的选择是（c）今日通例是安振丰䲷花表示热着小飞的day。安快䄰和small芳的关注不是坏的,2,在安格雨临门时，小Fi在床上等她，坐在旁边，脸色怜恨，眼神充满泪水。安 Angel 走进来，看要小fi,-1,根据文章描述，选取笔法是（c）今日通例是安振丰俩䶩表示着他宠辱小фи的天。安䷳䰘记忆犹豫过,2,"Based on the scenario provided, the most likely feeling that An Shuai will have is: 

（d）热着悲亡 &痛苦。  AnShu ai has been buying flowers for Little Phi every 26th of the month to express his love and affection,",3,"Based on the information provided, the best answer is (c): Today is usually the day he buys flowers for Little Fi to express his love, and he remembers the flowers he used to give to her when he was a child.

Here's why: 
- In option (a), the phrase ""he and LittleFi are very close",0,"Based on the scenario, the most likely feeling that Anran will have is: 

Answer: (c）争执 &痛苦.
Explanation: An Ran has been buying flowers for his girlfriend every 27th of the month to express his love, but they have been cold towards each",0,"Based on the given scenario, the correct answer is (c). Today is the day that Ange usually buys flowers for Sophie to express his love, and he remembers the flowers he used to give to her when they were dating.

Here's the explanation: 
Ange and Sophia have been doting on each other for a",2,"安格雷最后会怎样挺？

根据文章描述，最初安agré和Smallphy是情敌，现在已經寒暑两个星期了，每月26日安agné都會购�",-1,"Based on the scenario, the best answer is (c): Today is the day he usually buys flowers for Little Phi to express his love, and he remembers the flowers he liked in his childhood.

Explanation: The passage states that ""every 27th of the month, An Xing would buy a bouquet of flowers to",2
"['激动 & 紧张', '紧张 & 绝望', '失望 & 激动', '激动 & 嫉妒', '失望 & 自豪', '失望 & 紧张']",4,"['她没有通过考试 & 她没有为考试做足够的准备', '她没有通过考试 & 她成功回答了难题', '和她的对手不同，她通过了考试 & 她在班上得到了最高的分数。', '她发现小白在考试中作弊 & 她成功回答了难题', '她没有通过考试 & 她的分数比她的竞争对手高', '她没有为考试做足够的准备 & 她发现小白在考试中作弊']",4,"根据情节描述，可以确定小v最后会 feeling 的情抵是：

（c） loss and excitement
小V发現自己没能通過测验，而且分數高於當地",2,"Based on the given situation, the correct answer is (e): 小ви发現實驗不通過試� & her score is higher than her competitor 白的 score.

Here's why: 
小�发覺內心有些失落和�",4,根据情节描述，可以确定小卫最后会怎样掌柜情把拍。选擇项中，只有选选（c）失落 &气馁符合情景。在小�iw,2,"Based on the given situation, the best answer is (e): 小V的成績高於彼的同學，but she did not pass the test.

Reasoning: 
小v is feeling disappointed and frustrated because she didn't passthe test, even though her score is higher than",4,"根据情节，可以确定小 ví 最后会 feel 的情怀是：

（c）失落 &amp; 跳躍
小 vi 没能通過测验，but her score is higher than her competitor little white, so she feels a",2,"Based on the given scenario, the best answer is (e): 小V feels disappointed and frustrated because she did not pass the test, but her score is higher than her competitor  little white.

Explanation: 
小v is feeling disappointment and agitation because, although she didn't pass, her scores are higher",4,"Based on the situation, the most likely feeling of 小 wi (Xiǎo Wēi) is: 

（c）失落 &抓肤
 (c ) Lost and frustrated.
  Little Wi may feel disappointed that she did not pass the test, but at the same time,",2,"Based on the given scenario, the correct answer is (e): 小�发发現實驗不通過試場，分數高於彈琴。 Here's why: 

小�� launched into a state of disappointment and frustration because she did not",4,"Based on the given scenario, the best answer is (c): lost and frustrated.

小v's reaction is likely to be one of disappointment and anger, as she did not pass the test despite her high score. She may feel frustration towards the fact that she didn't meet the expectations of her competitor, 小",2,"Based on the given scenario, the correct answer is (e): 小V feels disappointed and frustrated because she did not pass the test, even though her score was higher than her competitor, small white.

Here's why: 
小v was expecting to pass, and her high score suggests that she was well-prepared",4
