Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['Disapproval', 'Relief', 'Trust', 'Pride', 'Sadness', 'Sentimental']",1,"['She has doubts about her painting', 'She stayed up all night', 'She finished her painting', 'Her brother appreciated her painting']",3,(d) Pride.,3,(d) Her brother appreciated her painting.,3,(d) Pride.,3,(d) Her brother appreciated her painting.,3,(d) Pride.,3,(d) Her brother appreciated her painting.,3,(d) Pride,3,(d) Her brother appreciated her painting.,3,(d) Pride,3,(d) Her brother appreciated her painting,3
"['Fear', 'Disappointment', 'Disgust', 'Love', 'Hopeful', 'Nervousness']",3,"['She is forced to care for the puppy', 'She feels pity for every dog now.', 'She begins to take care of and develop a bond with the puppy', 'She feels gratitude for the puppy not attacking her']",2,(d) Love,3,(c) She begins to take care of and develop a bond with the puppy.,2,(d) Love,3,(c) She begins to take care of and develop a bond with the puppy.,2,(d) Love,3,(c) She begins to take care of and develop a bond with the puppy.,2,(d) Love,3,(c) She begins to take care of and develop a bond with the puppy.,2,(d) Love,3,(c) She begins to take care of and develop a bond with the puppy.,2
"['Pride', 'Anticipation', 'Relief', 'Nervousness', 'Guilt', 'Amusement']",2,"['She was upset about the cancellation of her exams', 'She could not find time to study because of her social life', 'She discovered a virus outbreak in her college', 'She was worried about the exam but it got cancelled']",3,(c) Relief,2,(c) She discovered a virus outbreak in her college.,2,(c) Relief.,2,(d) She was worried about the exam but it got cancelled.,3,(c) Relief,2,"The correct answer is (d) She was worried about the exam but it got cancelled.

Explanation:
Lena initially felt anxious about studying hard for her crucial medical exam, but when she received a notification about the cancellation of the exam due to a virus outbreak in her college, she must have felt relief. Therefore, option (d) correctly captures her emotions in this situation. Option (a) describes her feelings about the cancellation, option (b) explains why she did not find time to study, and option (c) describes a discovery unrelated to the exam being cancelled.",0,(c) Relief,2,(c) She discovered a virus outbreak in her college,2,(c) Relief,2,The correct answer is (d). Lena would feel relieved in this situation because her exams were cancelled due to a virus outbreak in her college. This means that she no longer needs to worry about the exam and can focus on other things.,3
"['Disappointment', 'Anger', 'Gratitude', 'Embarrassment', 'Admiration', 'Remorse']",4,"['Jessica apologized for being late', 'Jessica was stuck in traffic', 'Jessica arrived at the date after two hours', 'Jessica was helping a family stuck on the highway']",3,(c) Gratitude.,2,(d) Jessica was helping a family stuck on the highway.,3,(c) Gratitude.,2,(d) Jessica was helping a family stuck on the highway,3,(c) Gratitude,2,(d) Jessica was helping a family stuck on the highway.,3,"(c) Gratitude. 

Roger would likely feel grateful that his date had shown up despite being late and had taken the time to explain the reason for her tardiness. This could potentially alleviate some of the disappointment or anger Roger may have initially felt due to the delay.",0,(d) Jessica was helping a family stuck on the highway,3,(c) Gratitude,2,(d) Jessica was helping a family stuck on the highway.,3
"['Curiosity', 'Guilt', 'Amusement', 'Trust', 'Gratitude', 'Disapproval']",1,"['She was late to the date because she stopped to help a family on the way', 'She had to leave the family on the highway to come to the date', 'She felt she should not have agreed to the date with Roger', 'She was thinking about ending the date early.']",0,"Based on the scenario provided, it is most likely that Jessica would ultimately feel guilt (option b). She has道歉（apologized）for being late, which suggests that she realizes her actions have caused inconvenience or frustration for Roger. While the other emotions listed may also be present in some capacity, guilt seems like the most appropriate choice given the context of the situation.",1,(a) She was late to the date because she stopped to help a family on the way.,0,(b) Guilt,1,(a) She was late to the date because she stopped to help a family on the way.,0,(b) Guilt.,1,(a) She was late to the date because she stopped to help a family on the way,0,(b) Guilt,1,(a) She was late to the date because she stopped to help a family on the way.,0,(b) Guilt.,1,(a) She was late to the date because she stopped to help a family on the way.,0
"['Disappointment & Indifferent', 'Amusement & Indifferent', 'Disappointment & Remorse', 'Pride & Remorse', 'Disappointment & Admiration', 'Admiration & Pride']",4,"[""I think I wasn't good enough to win the award & I am convinced that our boss was biased in his decision"", 'I am convinced that our boss was biased in his decision & I care for James as my best friend and believe he worked hard to win the award', ""I think I wasn't good enough to win the award & I care for James as my best friend and believe he worked hard to win the award"", 'I am upset that my friend won the award instead of me & I am convinced that our boss was biased in his decision', 'I am upset that my friend won the award instead of me & I admire our boss for making an unbiased decision', 'I am upset that my friend won the award instead of me & I care for James as my best friend and believe he worked hard to win the award']",2,(e) Disappointment & Admiration.,4,(d) I am upset that my friend won the award instead of me & I am convinced that our boss was biased in his decision.,3,I would ultimately feel (e) Disappointment & Admiration.,4,The correct answer is (d).,3,(e) Disappointment & Admiration.,4,(b) I am convinced that our boss was biased in his decision & I care for James as my best friend and believe he worked hard to win the award.,1,"The answer is (e) Disappointment & Admiration.

Reasoning:
If James won the award instead of the person, the natural reaction would be disappointment. However, despite being disappointed, there may still be admiration for James's achievement and efforts. Therefore, the combination of emotions would be disappointment and admiration.",4,(e) I am upset that my friend won the award instead of me & I admire our boss for making an unbiased decision,4,(e) Disappointment & Admiration.,4,(f) I am upset that my friend won the award instead of me & I care for James as my best friend and believe he worked hard to win the award,5
"['Embarrassment & Nervousness', 'Pride & Nervousness', 'Sadness & Nervousness', 'Disapproval & Embarrassment', 'Sadness & Pride', 'Anger & Nervousness']",4,"['He felt bad that I lost & He worked hard for the award', 'He was hoping to lose the award & He knew the boss is biased towards him', ""He was hoping to lose the award & He didn't believe that he deserved the award"", 'He worked hard for the award & He knew the boss is biased towards him', 'He was expecting a huge celebration after winning the award & He felt bad that I lost', 'He felt bad that I lost & He knew the boss is biased towards him']",0,"The correct answer is (b) Pride & Nervousness. 

While James may be initially surprised or disappointed to hear that his friend won the award instead of him, he may ultimately feel proud of his friend's accomplishment. Winning the award is a significant achievement, and James may feel happy for his friend's success. At the same time, James may also feel nervous or anxious about his own performance and whether he will be recognized for his contributions in the future.",1,(f) He felt bad that I lost & He knew the boss is biased towards him.,5,(a) Embarrassment & Nervousness,0,"The correct answer is (e). James was expecting a huge celebration after winning the award, but when he learned that his friend won instead, he felt bad that his friend lost and that the boss might be biased in favor of his friend.",4,(b) Pride & Nervousness,1,(e) He was expecting a huge celebration after winning the award & He felt bad that I lost,4,"The correct answer is (e) Sadness & Pride.

Explanation: 
When James realized that his friend had won the award instead of him, he would likely feel a mix of emotions. On one hand, he may feel sad because he wanted the award and was disappointed that he did not win it. On the other hand, he may also feel pride for his friend's accomplishment and be happy for him. Therefore, options (a), (b), (c), (d), and (f) can be ruled out as they do not accurately capture the mixture of emotions that James would experience in this situation.",0,(f) He felt bad that I lost & He knew the boss is biased towards him,5,(b) Pride & Nervousness.,1,The correct answer is (f). James would feel bad that his friend lost the award and he knew that the boss was biased towards him.,5
"['Relief & Disappointment', 'Embarrassment & Excitement', 'Embarrassment & Pride', 'Pride & Excitement', 'Disappointment & Pride', 'Relief & Delight']",0,"['I passed the exam after thinking I would fail & I wanted to do better in the exam', 'I passed the exam after thinking I would fail & I did many practice tests before the exam', 'I had studied extensively for the math exam & I did many practice tests before the exam', 'I had studied extensively for the math exam & I wanted to do better in the exam', ""I couldn't remember the material during the exam & I wanted to do better in the exam"", 'I did many practice tests before the exam & I wanted to do better in the exam']",0,(a) Relief & Disappointment.,0,(d) I had studied extensively for the math exam & I wanted to do better in the exam,3,The answer is (e). Disappointment & Pride.,4,The correct answer is (d) I had studied extensively for the math exam & I wanted to do better in the exam.,3,"The correct answer is (e). Disappointment & Pride.

Explanation: When someone has prepared well for an exam but still fails, they may feel disappointed in their performance. However, if they received a passing grade despite their efforts, they may also feel pride in their ability to learn and adapt to the challenges presented by the exam.",4,(a) I passed the exam after thinking I would fail & I wanted to do better in the exam,0,(e) Disappointment & Pride,4,"The correct answer is (a). The speaker feels disappointment because they thought they would fail the exam despite studying hard and doing many practice tests. However, they also feel pride because they were able to pass the exam with a low mark, which shows that their efforts paid off.",0,(e) Disappointment & Pride,4,(e) I couldn't remember the material during the exam & I wanted to do better in the exam,4
"['Nervousness & Delight & Embarrassment', 'Excitement & Nervousness & Delight', 'Excitement & Embarrassment & Hopeless', 'Excitement & Pride & Embarrassment', 'Excitement & Delight & Embarrassment', 'Nervousness & Pride & Delight']",4,"[""Everybody else wants her to go to the concert & She's scared of crowded places like concerts & The people in the coffeeshop liked her voice"", ""She finally got the chance to talk to Taylor Swift & She can enjoy coffee while listening to Taylor Swift & She didn't know the concert is held in her favorite city"", ""She's scared of crowded places like concerts & She actually got the ticket, despite the long waitlist & She's surprised by Taylor Swift's recent music album"", ""Everybody else wants her to go to the concert & She screamed in the cafe & She didn't get the chance to go to the concert"", 'She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist', ""She finally got the chance to talk to Taylor Swift & She didn't get the chance to go to the concert & She didn't know the concert is held in her favorite city""]",4,"The most likely emotions that Charlene would feel in this situation would be excitement, nervousness, and delight. Therefore, the correct choice is (b).",1,"The correct answer is (e). Charlene feels excitement because she can finally go to the concert she has been wanting to go to for a year. She also feels nervous because of the possibility of crowds and the long waitlist. However, when she realizes that she has actually gotten the ticket, she feels delight.",4,The correct answer is (e).,4,"(e) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",4,(e) Excitement & Delight & Embarrassment,4,"(e) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",4,(e) Excitement & Delight & Embarrassment.,4,"(e) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",4,(e) Excitement & Delight & Embarrassment,4,"(e) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",4
"['Sadness & Hopeless & Embarrassment', 'Excitement & Sadness & Embarrassment', 'Excitement & Nervousness & Annoyance', 'Excitement & Sadness & Nervousness', 'Nervousness & Annoyance & Embarrassment', 'Sadness & Nervousness & Hopeless']",3,"['She wants to leave her family as soon as possible & She has to face new problems on her own & She fears losing the doll', ""She thinks she would stay with her parents forever if she doesn't leave & She worries her family can't take care of themselves & She fears losing the doll"", 'She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own', ""She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll"", 'She is excited about packing & She wants to leave her family as soon as possible & She fears losing the doll', 'She is about to experience life away from her family & She has to face new problems on her own & She fears losing the doll']",2,(d) Excitement & Sadness & Nervousness,3,(d) She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll.,3,(d) Excitement & Sadness & Nervousness,3,(d) She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll.,3,(d) Excitement & Sadness & Nervousness.,3,(d) She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll.,3,(d) Excitement & Sadness & Nervousness,3,(d) She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll,3,(d) Excitement & Sadness & Nervousness.,3,(d) She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll.,3
"['Annoyance & Disappointment & Pride', 'Disappointment & Pride & Embarrassment', 'Disappointment & Pride & Hopeless', 'Annoyance & Pride & Relief', 'Disappointment & Relief & Hopeless', 'Disappointment & Hopeless & Embarrassment']",0,"['I applied to a significant number of universities & I did not want to get an offer from other universities & I get to attend a university on a full scholarship', 'I applied to a significant number of universities & I got an offer from a low ranking university & I am better than the admission team', 'I was rejected by my dream university & I got an offer from a low ranking university & I did not want to get an offer from other universities', 'I applied to a significant number of universities & I got an offer from a low ranking university & I received an email instead of a call', 'I applied to a significant number of universities & I get to attend a university on a full scholarship & I got into my dream university', 'I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship']",5,(b) Disappointment & Pride & Embarrassment.,1,(e) I applied to a significant number of universities & I get to attend a university on a full scholarship & I got into my dream university,4,(b) Disappointment & Pride & Embarrassment,1,(e) I applied to a significant number of universities & I get to attend a university on a full scholarship & I got into my dream university,4,"The correct answer is (c). The emotions the person would likely feel in this situation are disappointment because they did not receive admission to their dream university and are facing the possibility of not being able to attend any of the universities they applied to. Pride because they were accepted to one of the other universities and will have the opportunity to pursue their education. Finally, hopelessness because if the person is not accepted to any of the universities, they may feel like their educational aspirations are out of reach.",2,"The correct answer is (e). The person feels disappointment because their dream university rejected them, pride because they were accepted by another university, and hopeful because they received a full scholarship to attend the other university.",4,(d) Annoyance & Pride & Relief,3,(f),5,"(b) Disappointment & Pride & Embarrassment. 

Explanation: Receiving rejection letters from five universities, including the dream university, would likely cause disappointment. However, receiving an offer of a full scholarship from one university would bring pride. At the same time, opening the letters at the same time could be embarrassing if others were present or if it was clear which universities had accepted and rejected the applicant.",1,(e) I applied to a significant number of universities & I get to attend a university on a full scholarship & I got into my dream university,4
"['Remorse & Annoyance & Pride', 'Remorse & Relief & Annoyance', 'Annoyance & Guilt & Pride', 'Relief & Pride & Nervousness', 'Relief & Annoyance & Guilt', 'Remorse & Pride & Nervousness']",1,"[""I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over"", ""I had the ability to solve the question but didn't think of it during the exam & I was unsure about my answers & I didn't prepare well enough"", ""I had the ability to solve the question but didn't think of it during the exam & I had difficulty solving the last question & I doubted my own abilities"", 'I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over', 'I thought I was unprepared for the exam & I realized I passed the exam & I was unsure about my answers', ""I thought I was unprepared for the exam & I had wasted time on it during the exam & I didn't prepare well enough""]",0,(d) Relief & Pride & Nervousness,3,(a),0,(d) Relief & Pride & Nervousness,3,(a) I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over,0,(d) Relief & Pride & Nervousness,3,(a),0,(e) Relief & Annoyance & Guilt,4,(d) I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over,3,"The correct answer is (e) Relief & Annoyance & Guilt.

Explanation:

  * Remorse: The person feels regretful because they were unable to solve the last question during the exam, even though they felt confident about their other answers.
  * Annoyance: The person feels annoyed that they spent so much time on the last question, which could have been avoided if they had finished earlier.
  * Guilt: The person may feel guilty for wasting time on the last question, as they could have used that time to check their answers to other questions or get additional help from their teacher or peers.",4,(a) I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over,0
"['Pride & Remorse', 'Disappointment & Hopeless', 'Pride & Annoyance', 'Disappointment & Remorse', 'Embarrassment & Remorse', 'Pride & Embarrassment']",2,"[""His team got first place & He doesn't like teamwork assignments"", ""His contribution to the project was recognized & His team's project was chosen as the best"", 'His team got first place & His teammates put in a lot of effort', 'His team got first place & His teammates got the highest mark without doing any work', 'His team got first place & He did all the work for this project', ""He did all the work for this project & His team's project was chosen as the best""]",3,(a) Pride & Remorse,0,(e) His team got first place & He did all the work for this project,4,(a) Pride & Remorse,0,(e) His team got first place & He did all the work for this project,4,(a) Pride & Remorse,0,(e) His team got first place & He did all the work for this project,4,(a) Pride & Remorse,0,(e) His team got first place & He did all the work for this project,4,(a) Pride & Remorse,0,(e) His team got first place & He did all the work for this project,4
"['Delight & Sadness', 'Delight & Hopeful', 'Nervousness & Pride', 'Disappointment & Hopeful', 'Disappointment & Delight', 'Sadness & Pride']",4,"['She was praised by her idol & She discovered a new baking technique', 'The judges disliked her baking style & She discovered a new baking technique', 'She misplaced her favourite baking pan & She discovered a new baking technique', 'She discovered a new baking technique & She got a lot of money from the competition', ""She didn't win the competition despite working hard for it & She was praised by her idol"", 'The judges disliked her baking style & She got a lot of money from the competition']",4,(e) Disappointment & Delight,4,(e) She didn't win the competition despite working hard for it & She was praised by her idol,4,(d) Disappointment & Hopeful,3,(e) She didn't win the competition despite working hard for it & She was praised by her idol,4,"I'm sorry, but I need more information to accurately answer the question. Can you please clarify what is meant by ""ultimately""? Is this referring to how Laura feels immediately after the competition or after some time has passed? Additionally, it would be helpful to know what factors contributed to Laura finishing in second place in the competition. Without this context, it's difficult to determine which emotions Laura may have felt.",-1,(e) She didn't win the competition despite working hard for it & She was praised by her idol,4,(b) Delight & Hopeful,1,(e) She didn't win the competition despite working hard for it & She was praised by her idol,4,"I'm sorry, but I need more information to be able to accurately answer the question. Can you please clarify what specifically led to Laura finishing in second place in the baking competition? This information could help me better understand her emotions in this situation.",-1,(e) She didn't win the competition despite working hard for it & She was praised by her idol.,4
