Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['Sadness', 'Disapproval', 'Pride', 'Relief', 'Sentimental', 'Trust']",3,"['Her brother appreciated her painting', 'She stayed up all night', 'She finished her painting', 'She has doubts about her painting']",0,(c) Pride,2,(a) Her brother appreciated her painting.,0,(c) Pride,2,(a) Her brother appreciated her painting,0,(c) Pride,2,(a) Her brother appreciated her painting,0,(c) Pride.,2,(a) Her brother appreciated her painting,0,(c) Pride.,2,(a) Her brother appreciated her painting.,0
"['Disappointment', 'Hopeful', 'Disgust', 'Fear', 'Love', 'Nervousness']",4,"['She is forced to care for the puppy', 'She feels gratitude for the puppy not attacking her', 'She begins to take care of and develop a bond with the puppy', 'She feels pity for every dog now.']",2,(e) Love,4,(c) She begins to take care of and develop a bond with the puppy.,2,(e) Love,4,(c) She begins to take care of and develop a bond with the puppy.,2,(e) Love,4,(c) She begins to take care of and develop a bond with the puppy.,2,(e) Love,4,(c) She begins to take care of and develop a bond with the puppy.,2,(e) Love,4,(c) She begins to take care of and develop a bond with the puppy.,2
"['Anticipation', 'Pride', 'Guilt', 'Amusement', 'Relief', 'Nervousness']",4,"['She was upset about the cancellation of her exams', 'She could not find time to study because of her social life', 'She discovered a virus outbreak in her college', 'She was worried about the exam but it got cancelled']",3,(e) Relief,4,(d) She was worried about the exam but it got cancelled.,3,(e) Relief.,4,(d) She was worried about the exam but it got cancelled,3,(e) Relief,4,(d) She was worried about the exam but it got cancelled.,3,"(e) Relief. 

Explanation: Lena was initially anxious about the exam, but after receiving the notification about its cancellation due to a virus outbreak, she would likely feel relieved that she no longer needs to study for it. While she may still feel guilty for not studying enough or disappointed that the exam was cancelled, the overall emotion would be relief.",2,(d) She was worried about the exam but it got cancelled.,3,(e) Relief,4,(d) She was worried about the exam but it got cancelled.,3
"['Remorse', 'Admiration', 'Disappointment', 'Anger', 'Embarrassment', 'Gratitude']",1,"['Jessica apologized for being late', 'Jessica was helping a family stuck on the highway', 'Jessica arrived at the date after two hours', 'Jessica was stuck in traffic']",1,(c) Disappointment,2,(c) Jessica arrived at the date after two hours,2,(c) Disappointment.,2,(c) Jessica arrived at the date after two hours,2,"Based on the given scenario, it is likely that Roger would feel a mix of emotions upon seeing Jessica and hearing her explanation for her lateness. However, since there is no information provided about how Roger typically reacts in similar situations, we cannot make a definitive prediction.

Therefore, none of the given options can be selected as the single correct answer to the question.",-1,(a) Jessica apologized for being late,0,(c) Disappointment,2,"(c) Jessica arrived at the date after two hours. 

Roger would feel disappointment because he had waited for almost two hours for his date, and Jessica's explanation did not change the fact that she was still late.",2,(f) Gratitude.,5,(a) Jessica apologized for being late,0
"['Trust', 'Curiosity', 'Guilt', 'Amusement', 'Disapproval', 'Gratitude']",2,"['She felt she should not have agreed to the date with Roger', 'She had to leave the family on the highway to come to the date', 'She was late to the date because she stopped to help a family on the way', 'She was thinking about ending the date early.']",2,(c) Guilt.,2,(c) She was late to the date because she stopped to help a family on the way.,2,(c) Guilt.,2,(c) She was late to the date because she stopped to help a family on the way.,2,(c) Guilt.,2,(c) She was late to the date because she stopped to help a family on the way.,2,(c) Guilt,2,(c) She was late to the date because she stopped to help a family on the way.,2,"(c) Guilt. 

Jessica would likely feel guilty for being late and causing Roger to wait for her, especially since she initially tried to explain herself as calmly and sincerely as possible. This could lead to a sense of regret or remorse for her actions.",2,(c) She was late to the date because she stopped to help a family on the way.,2
"['Disappointment & Admiration', 'Disappointment & Remorse', 'Disappointment & Indifferent', 'Admiration & Pride', 'Pride & Remorse', 'Amusement & Indifferent']",0,"['I am upset that my friend won the award instead of me & I admire our boss for making an unbiased decision', 'I am upset that my friend won the award instead of me & I care for James as my best friend and believe he worked hard to win the award', ""I think I wasn't good enough to win the award & I care for James as my best friend and believe he worked hard to win the award"", ""I think I wasn't good enough to win the award & I am convinced that our boss was biased in his decision"", 'I am upset that my friend won the award instead of me & I am convinced that our boss was biased in his decision', 'I am convinced that our boss was biased in his decision & I care for James as my best friend and believe he worked hard to win the award']",2,"Based on the given scenario and question, the most appropriate answer would be (a) Disappointment & Admiration.

Here's why:

  * James winning the employee of the year award is likely to make me feel happy and proud for him, as we are good friends and have been working together for many years.
  * However, since I also applied for the same award and did not win, I am also going to feel disappointed in myself. 

Therefore, the combination of these two emotions would be disappointment and admiration.",0,(b) I am upset that my friend won the award instead of me & I care for James as my best friend and believe he worked hard to win the award,1,(a) Disappointment & Admiration.,0,"I'm sorry, but without further context or information, it is impossible to determine which choice is the most appropriate answer. Can you please provide more details about the situation and your thoughts on the matter?",-1,(d) Admiration & Pride.,3,"The most appropriate answer is (c) ""I think I wasn't good enough to win the award & I care for James as my best friend and believe he worked hard to win the award."" In this situation, if the author is feeling admiration and pride, it suggests that they have positive feelings towards their friend James, who won the award. However, they may also feel some disappointment or frustration that they themselves did not win the award.",2,(a) Disappointment & Admiration,0,(a) I am upset that my friend won the award instead of me & I admire our boss for making an unbiased decision.,0,(a) Disappointment & Admiration.,0,(b) I am upset that my friend won the award instead of me & I care for James as my best friend and believe he worked hard to win the award.,1
"['Embarrassment & Nervousness', 'Disapproval & Embarrassment', 'Pride & Nervousness', 'Sadness & Nervousness', 'Anger & Nervousness', 'Sadness & Pride']",5,"['He felt bad that I lost & He knew the boss is biased towards him', 'He was expecting a huge celebration after winning the award & He felt bad that I lost', 'He worked hard for the award & He knew the boss is biased towards him', 'He felt bad that I lost & He worked hard for the award', ""He was hoping to lose the award & He didn't believe that he deserved the award"", 'He was hoping to lose the award & He knew the boss is biased towards him']",3,(c) Pride & Nervousness,2,"The correct answer is (d): He felt bad that I lost & He worked hard for the award.

Explanation: James may have initially felt pride when he learned that he had won the award, but then he may have realized that his friend had also applied and worked hard for it. This realization could have caused him to feel guilty or regretful that his friend had lost, despite their friendship and years of working together. Additionally, since James worked hard for the award himself, he may have also been proud of his own efforts and accomplishments, which could have contributed to his nervousness.",3,"The correct answer is (f) Sadness & Pride.

When James finds out that his friend won the employee of the year award instead of him, he may initially feel a sense of disappointment or sadness because he was hoping to win the award himself. However, upon reflection, he may also feel proud of his friend's achievement and grateful for their long-standing friendship. Therefore, James would ultimately feel both sadness and pride in this situation.",5,"Based on the scenario provided, it can be inferred that James felt sad because he did not win the award, despite working hard for it. He also felt pride for his friend who won the award. Therefore, the correct answer is (d).",3,(c) Pride & Nervousness.,2,The most likely reason why James would feel pride and nervous in this situation is (a) he felt bad that his friend lost and he knew the boss was biased towards him.,0,"The answer is (c). 

Pride and nervousness are the most likely emotions that James would feel in this situation. Winning the award would bring him pride, but being nervous about celebrating or sharing the news with his friend is also common. It's possible that he may also feel sadness or disappointment if he feels like he didn't deserve the award or if he had higher hopes for winning. However, options (a), (b), (d), and (e) do not accurately capture these emotions.",0,(a),0,(c) Pride & Nervousness,2,(d) He felt bad that I lost & He worked hard for the award,3
"['Relief & Disappointment', 'Relief & Delight', 'Embarrassment & Excitement', 'Disappointment & Pride', 'Pride & Excitement', 'Embarrassment & Pride']",0,"['I had studied extensively for the math exam & I wanted to do better in the exam', 'I passed the exam after thinking I would fail & I wanted to do better in the exam', 'I did many practice tests before the exam & I wanted to do better in the exam', 'I had studied extensively for the math exam & I did many practice tests before the exam', 'I passed the exam after thinking I would fail & I did many practice tests before the exam', ""I couldn't remember the material during the exam & I wanted to do better in the exam""]",1,"Based on the scenario provided, the emotions that the person would ultimately feel are (a) Relief & Disappointment. The person feels relieved that they passed the exam, but disappointed that their performance was not better despite studying hard.",0,(d) I had studied extensively for the math exam & I did many practice tests before the exam.,3,"The most likely emotion that the person would feel in this situation is (f) Embarrassment & Pride. They would feel embarrassed because they forgot many of the things they studied and were worried about failing the exam. However, they would also feel pride because they put in a lot of effort and still managed to pass with a low mark.",5,(e) I passed the exam after thinking I would fail & I did many practice tests before the exam.,4,The emotions that the person would ultimately feel in this situation are (a) Relief & Disappointment.,0,(d) I had studied extensively for the math exam & I did many practice tests before the exam,3,(a) Relief & Disappointment,0,(e) I passed the exam after thinking I would fail & I did many practice tests before the exam,4,"Based on the given scenario, the most likely emotion that the person would feel is (d) Disappointment & Pride. 

Disappointment because despite studying hard and preparing for the exam, they still forgot many of the things they had reviewed and did not perform as well as they hoped.

Pride because they still managed to pass the exam, which means that their efforts paid off in some way, even if not as much as they had wanted.",3,(d) I had studied extensively for the math exam & I did many practice tests before the exam,3
"['Excitement & Nervousness & Delight', 'Nervousness & Delight & Embarrassment', 'Excitement & Pride & Embarrassment', 'Excitement & Delight & Embarrassment', 'Excitement & Embarrassment & Hopeless', 'Nervousness & Pride & Delight']",3,"[""She's scared of crowded places like concerts & She actually got the ticket, despite the long waitlist & She's surprised by Taylor Swift's recent music album"", ""She finally got the chance to talk to Taylor Swift & She can enjoy coffee while listening to Taylor Swift & She didn't know the concert is held in her favorite city"", ""Everybody else wants her to go to the concert & She's scared of crowded places like concerts & The people in the coffeeshop liked her voice"", ""Everybody else wants her to go to the concert & She screamed in the cafe & She didn't get the chance to go to the concert"", 'She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist', ""She finally got the chance to talk to Taylor Swift & She didn't get the chance to go to the concert & She didn't know the concert is held in her favorite city""]",4,(a) Excitement & Nervousness & Delight,0,"(e) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",4,(a) Excitement & Nervousness & Delight,0,"(e) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",4,"The correct answer is (d) Excitement & Delight & Embarrassment. 

Charlene would initially feel excitement because she finally managed to buy a Taylor Swift concert ticket after waiting for a year. However, she would also feel nervous and embarrassed when she realized that she was one of the few to get the tickets, which may make the other customers feel left out or ignored. Finally, she would feel delighted when she received the email for her purchase confirmation, knowing that she could finally attend the concert she has been dreaming of for so long.",3,"(e) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",4,(d) Excitement & Delight & Embarrassment,3,"(e) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",4,"The correct answer is (d) Excitement & Delight & Embarrassment.

Here's why:

- Excitement: Charlene was excited because she managed to buy the concert tickets despite the long waitlist and the challenges involved.
- Delight: Charlene was delighted because she finally got the opportunity to attend the concert she had been waiting for so long.
- Embarrassment: Charlene felt embarrassed because she realized that her actions may have disrupted other customers in the cafe, especially since she screamed out loud upon receiving the confirmation email.",2,"(e) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",4
"['Excitement & Sadness & Embarrassment', 'Excitement & Nervousness & Annoyance', 'Nervousness & Annoyance & Embarrassment', 'Sadness & Hopeless & Embarrassment', 'Excitement & Sadness & Nervousness', 'Sadness & Nervousness & Hopeless']",4,"[""She thinks she would stay with her parents forever if she doesn't leave & She worries her family can't take care of themselves & She fears losing the doll"", 'She is about to experience life away from her family & She has to face new problems on her own & She fears losing the doll', ""She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll"", 'She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own', 'She is excited about packing & She wants to leave her family as soon as possible & She fears losing the doll', 'She wants to leave her family as soon as possible & She has to face new problems on her own & She fears losing the doll']",3,(e) Excitement & Sadness & Nervousness.,4,(c) She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll,2,(e) Excitement & Sadness & Nervousness,4,(b),1,(e) Excitement & Sadness & Nervousness,4,(b),1,(e) Excitement & Sadness & Nervousness,4,(b) She is about to experience life away from her family & She has to face new problems on her own & She fears losing the doll.,1,"I'm sorry, but I cannot determine the correct answer without more information about Naomi's specific thoughts and feelings. However, based on the given scenario, it is likely that Naomi would experience a mix of emotions such as excitement (about attending college), nervousness (about living alone), and sadness (about being away from her family). Therefore, option (e) - Excitement & Sadness & Nervousness - seems like the most appropriate choice.",4,"The correct answer is (c). Naomi feels nervous because she will be living on her own and facing new problems. She also feels sad because she is leaving her family and may miss them. Additionally, she may feel anxious about losing the doll that was given to her by her mother when she was younger.",2
"['Disappointment & Relief & Hopeless', 'Disappointment & Hopeless & Embarrassment', 'Annoyance & Disappointment & Pride', 'Disappointment & Pride & Embarrassment', 'Disappointment & Pride & Hopeless', 'Annoyance & Pride & Relief']",2,"['I applied to a significant number of universities & I get to attend a university on a full scholarship & I got into my dream university', 'I applied to a significant number of universities & I got an offer from a low ranking university & I received an email instead of a call', 'I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship', 'I was rejected by my dream university & I got an offer from a low ranking university & I did not want to get an offer from other universities', 'I applied to a significant number of universities & I did not want to get an offer from other universities & I get to attend a university on a full scholarship', 'I applied to a significant number of universities & I got an offer from a low ranking university & I am better than the admission team']",2,(d) Disappointment & Pride & Embarrassment,3,(c),2,(e) Disappointment & Pride & Embarrassment.,4,The correct answer is (c).,2,(d) Disappointment & Pride & Embarrassment.,3,(c) I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship,2,(d) Disappointment & Pride & Embarrassment,3,(c),2,"The correct answer is (d) Disappointment & Pride & Embarrassment. 

Disappointment because five out of the eight universities rejected him, which means he did not get accepted into his dream university.

Pride because despite being rejected by most of the universities, he was able to secure a full scholarship from one of the others.

Embarrassment because opening the decision letters simultaneously could potentially lead to awkward moments if he receives rejections from multiple universities at once.",3,(c),2
"['Relief & Annoyance & Guilt', 'Remorse & Pride & Nervousness', 'Annoyance & Guilt & Pride', 'Relief & Pride & Nervousness', 'Remorse & Annoyance & Pride', 'Remorse & Relief & Annoyance']",5,"[""I thought I was unprepared for the exam & I had wasted time on it during the exam & I didn't prepare well enough"", 'I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over', ""I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over"", ""I had the ability to solve the question but didn't think of it during the exam & I was unsure about my answers & I didn't prepare well enough"", ""I had the ability to solve the question but didn't think of it during the exam & I had difficulty solving the last question & I doubted my own abilities"", 'I thought I was unprepared for the exam & I realized I passed the exam & I was unsure about my answers']",2,(d) Relief & Pride & Nervousness,3,(b) I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over,1,"The correct answer is (d): Relief & Pride & Nervousness.

Here's why:

- Relief: After struggling with the last question during the exam, the protagonist would feel relieved once they finally found the solution.
- Pride: Successfully answering the last question and coming up with the solution shows pride in their abilities and knowledge.
- Nervousness: The protagonist may also feel nervous as they exit the exam hall, unsure of how well they did overall and if they will receive good grades.",0,(b) I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over,1,"The correct answer is (d) Relief & Pride & Nervousness. 

When someone has worked hard and feels confident in their preparation for an exam, but then encounters a difficult question that they cannot solve, they may experience feelings of frustration, annoyance, and guilt. However, if they eventually come up with a solution and feel proud of their achievement, they may also experience feelings of relief and nervousness about the outcome of the exam. These emotions can be complex and overlapping, and different people may experience them differently based on their individual circumstances and personalities.",3,(b) I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over,1,(d) Relief & Pride & Nervousness,3,(b) I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over.,1,(d) Relief & Pride & Nervousness,3,(b) I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over,1
"['Pride & Embarrassment', 'Disappointment & Remorse', 'Pride & Remorse', 'Disappointment & Hopeless', 'Embarrassment & Remorse', 'Pride & Annoyance']",5,"[""His team got first place & He doesn't like teamwork assignments"", 'His team got first place & He did all the work for this project', 'His team got first place & His teammates put in a lot of effort', 'His team got first place & His teammates got the highest mark without doing any work', ""He did all the work for this project & His team's project was chosen as the best"", ""His contribution to the project was recognized & His team's project was chosen as the best""]",3,(a) Pride & Embarrassment,0,(e) He did all the work for this project & His team's project was chosen as the best,4,(a) Pride & Embarrassment,0,(e) He did all the work for this project & His team's project was chosen as the best,4,(c) Pride & Remorse,2,(e) He did all the work for this project & His team's project was chosen as the best,4,(a) Pride & Embarrassment,0,(e) He did all the work for this project & His team's project was chosen as the best.,4,(c) Pride & Remorse.,2,(e) He did all the work for this project & His team's project was chosen as the best,4
"['Sadness & Pride', 'Disappointment & Hopeful', 'Nervousness & Pride', 'Delight & Hopeful', 'Disappointment & Delight', 'Delight & Sadness']",4,"['She was praised by her idol & She discovered a new baking technique', 'She discovered a new baking technique & She got a lot of money from the competition', 'The judges disliked her baking style & She got a lot of money from the competition', 'The judges disliked her baking style & She discovered a new baking technique', ""She didn't win the competition despite working hard for it & She was praised by her idol"", 'She misplaced her favourite baking pan & She discovered a new baking technique']",4,(a) Sadness & Pride,0,(e) She didn't win the competition despite working hard for it & She was praised by her idol,4,(a) Sadness & Pride.,0,(e) She didn't win the competition despite working hard for it & She was praised by her idol.,4,(a) Sadness & Pride,0,(e) She didn't win the competition despite working hard for it & She was praised by her idol,4,(a) Sadness & Pride,0,(e) She didn't win the competition despite working hard for it & She was praised by her idol.,4,(a) Sadness & Pride,0,(e) She didn't win the competition despite working hard for it & She was praised by her idol,4
"['Hopeless & Disgust', 'Embarrassment & Disgust', 'Caring & Sadness', 'Caring & Embarrassment', 'Caring & Disgust', 'Caring & Amusement']",2,"['The homeless man bought him a car & He realized the homeless man is not homeless', 'He donated a minimal amount to charity & The homeless man wanted more money from him', 'He donated a minimal amount to charity & He realized the homeless man is not homeless', 'He saw a distressing news story on television & The homeless man wanted more money from him', 'He helped the homeless man regardless of his own will to buy a car & The homeless man bought him a car', 'He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car']",5,(c) Caring & Sadness,2,(e) He helped the homeless man regardless of his own will to buy a car & The homeless man bought him a car,4,"The most likely emotion that Ben would feel in this situation is (c) Caring & Sadness. Despite wanting to buy his dream car, he chooses to help someone else in need, which shows empathy and compassion. However, the sight of the homeless man may also bring some sadness or concern about the state of society and poverty.",2,(e) He helped the homeless man regardless of his own will to buy a car & The homeless man bought him a car,4,"(c) Caring & Sadness. 

In this situation, Ben would likely feel a mix of emotions. On one hand, he may feel a sense of satisfaction and accomplishment for being able to purchase his dream car after years of saving and hard work. However, upon seeing the homeless man in need, he would likely feel compassion and sadness for the person's circumstances and decide to use some of his savings to help them. Therefore, the correct answer is (c).",2,(e) He helped the homeless man regardless of his own will to buy a car & The homeless man bought him a car.,4,"The correct answer is (c) Caring & Sadness. 

Ben would likely feel a mix of emotions when he encounters the homeless man on the road. On one hand, he would feel a sense of compassion and caring towards the man's situation, wanting to help him in any way possible. This is reflected in his decision to use a significant portion of his savings to assist the man. 

On the other hand, Ben may also feel a sense of sadness or empathy for the man's plight, understanding the challenges he faces in trying to make ends meet and start a new life. This emotion is demonstrated through his willingness to go out of his way to help someone in need, despite the inconvenience it may cause him.

Therefore, the most appropriate choice among the given options is (c) Caring & Sadness.",2,(e) He helped the homeless man regardless of his own will to buy a car & The homeless man bought him a car,4,"(c) Caring & Sadness. 

Based on the scenario, it can be inferred that Ben helped the homeless man out of compassion and empathy. This suggests that he may feel caring towards others and sad for their circumstances. However, there is no indication that Ben feels embarrassed or disgusted in this situation. While it is possible that Ben may feel a sense of disappointment or frustration if he had planned to use all of his savings to buy his dream car, the scenario does not provide enough information to support those emotions.",2,(e) He helped the homeless man regardless of his own will to buy a car & The homeless man bought him a car,4
