Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['Relief', 'Pride', 'Trust', 'Disapproval', 'Sadness', 'Sentimental']",0,"['She finished her painting', 'Her brother appreciated her painting', 'She stayed up all night', 'She has doubts about her painting']",1,(b) Pride,1,(b) Her brother appreciated her painting.,1,(b) Pride,1,(b) Her brother appreciated her painting.,1,(b) Pride,1,(b) Her brother appreciated her painting,1,(b) Pride.,1,(b) Her brother appreciated her painting.,1,(b) Pride.,1,(b) Her brother appreciated her painting,1
"['Fear', 'Love', 'Nervousness', 'Disgust', 'Disappointment', 'Hopeful']",1,"['She feels gratitude for the puppy not attacking her', 'She is forced to care for the puppy', 'She begins to take care of and develop a bond with the puppy', 'She feels pity for every dog now.']",2,(b) Love,1,(c) She begins to take care of and develop a bond with the puppy.,2,(b) Love,1,(c) She begins to take care of and develop a bond with the puppy.,2,(b) Love,1,(c) She begins to take care of and develop a bond with the puppy.,2,(b) Love,1,(c) She begins to take care of and develop a bond with the puppy.,2,(b) Love,1,(c) She begins to take care of and develop a bond with the puppy.,2
"['Nervousness', 'Relief', 'Pride', 'Guilt', 'Anticipation', 'Amusement']",1,"['She could not find time to study because of her social life', 'She discovered a virus outbreak in her college', 'She was upset about the cancellation of her exams', 'She was worried about the exam but it got cancelled']",3,(b) Relief,1,(d) She was worried about the exam but it got cancelled.,3,(b) Relief,1,(c) She was upset about the cancellation of her exams.,2,"The most likely emotion that Lena would ultimately feel in this situation is (b) relief. She had been studying hard and was anxious about the exam, so hearing that it was cancelled due to a virus outbreak would likely bring her some relief.",1,(c) She was upset about the cancellation of her exams.,2,"(b) Relief. 

Explanation: Lena would feel relieved that she does not have to take the exam, as she had been studying hard for it. The other emotions listed (nervousness, pride, guilt, anticipation, amusement) do not fit the given scenario.",0,(d) She was worried about the exam but it got cancelled.,3,(b) Relief,1,(d) She was worried about the exam but it got cancelled.,3
"['Disappointment', 'Admiration', 'Anger', 'Embarrassment', 'Gratitude', 'Remorse']",1,"['Jessica apologized for being late', 'Jessica was stuck in traffic', 'Jessica was helping a family stuck on the highway', 'Jessica arrived at the date after two hours']",2,(e) Gratitude.,4,(c) Jessica was helping a family stuck on the highway.,2,(e) Gratitude,4,(c) Jessica was helping a family stuck on the highway,2,(e) Gratitude.,4,(c) Jessica was helping a family stuck on the highway.,2,(e) Gratitude,4,(c) Jessica was helping a family stuck on the highway.,2,(e) Gratitude,4,(c) Jessica was helping a family stuck on the highway,2
"['Guilt', 'Gratitude', 'Trust', 'Curiosity', 'Amusement', 'Disapproval']",0,"['She had to leave the family on the highway to come to the date', 'She felt she should not have agreed to the date with Roger', 'She was late to the date because she stopped to help a family on the way', 'She was thinking about ending the date early.']",2,(b) Gratitude.,1,(c) She was late to the date because she stopped to help a family on the way.,2,(b) Gratitude,1,(c) She was late to the date because she stopped to help a family on the way.,2,(b) Gratitude,1,(c) She was late to the date because she stopped to help a family on the way.,2,(a) Guilt,0,(c) She was late to the date because she stopped to help a family on the way.,2,(b) Gratitude,1,(c) She was late to the date because she stopped to help a family on the way.,2
"['Disappointment & Remorse', 'Pride & Remorse', 'Disappointment & Indifferent', 'Disappointment & Admiration', 'Amusement & Indifferent', 'Admiration & Pride']",3,"['I am upset that my friend won the award instead of me & I am convinced that our boss was biased in his decision', 'I am convinced that our boss was biased in his decision & I care for James as my best friend and believe he worked hard to win the award', ""I think I wasn't good enough to win the award & I am convinced that our boss was biased in his decision"", 'I am upset that my friend won the award instead of me & I admire our boss for making an unbiased decision', ""I think I wasn't good enough to win the award & I care for James as my best friend and believe he worked hard to win the award"", 'I am upset that my friend won the award instead of me & I care for James as my best friend and believe he worked hard to win the award']",4,(e) Amusement & Indifferent.,4,(a),0,(d) Disappointment & Admiration.,3,(b) I am convinced that our boss was biased in his decision & I care for James as my best friend and believe he worked hard to win the award,1,"Based on the given scenario and the emotions expressed by James after winning the award, I would ultimately feel (d) Disappointment & Admiration. 

James initially smiled at winning the award, indicating that he was happy or proud of his achievement. However, he did not celebrate, which suggests that there may have been some negative feelings or regrets associated with the win. Despite this, his smile indicates that he was still happy or proud of his accomplishment overall.",3,(e) I think I wasn't good enough to win the award & I care for James as my best friend and believe he worked hard to win the award.,4,(d) Disappointment & Admiration,3,(e) I think I wasn't good enough to win the award & I care for James as my best friend and believe he worked hard to win the award,4,(d) Disappointment & Admiration.,3,(a),0
"['Sadness & Pride', 'Disapproval & Embarrassment', 'Sadness & Nervousness', 'Pride & Nervousness', 'Embarrassment & Nervousness', 'Anger & Nervousness']",0,"['He was hoping to lose the award & He knew the boss is biased towards him', 'He felt bad that I lost & He knew the boss is biased towards him', ""He was hoping to lose the award & He didn't believe that he deserved the award"", 'He worked hard for the award & He knew the boss is biased towards him', 'He was expecting a huge celebration after winning the award & He felt bad that I lost', 'He felt bad that I lost & He worked hard for the award']",5,(a) Sadness & Pride,0,(e) He was expecting a huge celebration after winning the award & He felt bad that I lost,4,(d) Pride & Nervousness.,3,"The correct answer is (e). James worked hard for the award and expected a big celebration after winning it, so he may have felt bad that his friend lost and did not celebrate as much as he thought he should have.",4,"Based on the given scenario, James might feel a mix of emotions after finding out that his friend won the employee of the year award. 

Out of the given options, option (d) Pride & Nervousness seems to be the most appropriate choice as James may feel proud of his friend's achievement but also nervous about how his own performance was perceived in comparison. Additionally, since the question does not specify any other emotions that James might feel, pride and nervousness seem like the most likely ones.",3,"The correct answer is (e). James worked hard for the award and expected a big celebration after winning it, but he also felt bad that his friend lost and did not believe that he deserved the award.",4,(a) Sadness & Pride,0,"I'm sorry, but without any additional context or information about the specific situation, it's impossible for me to accurately determine why James might be feeling sadness and pride in this scenario. Can you please provide more details?",-1,"The most likely emotion that James would feel in this situation is (d) Pride & Nervousness. He may feel proud to have been nominated for the award and to have made it through the competition, but nervous about not winning or feeling disappointed if his friend did win instead. It's also possible that he may experience some sadness or disappointment if he was really hoping to win, but ultimately it seems more likely that he would feel a mix of pride and nervousness in this situation.",3,"The most likely answer is (e) He was expecting a huge celebration after winning the award & He felt bad that I lost. 

This can be inferred from the given scenario that James was applying for the employee of the year award and worked hard to win it. Therefore, he was probably expecting a celebration after winning the award. However, when he found out that his friend won instead, he felt bad and didn't celebrate. This suggests that he had hoped to win the award and was disappointed when his friend did so instead.",4
"['Embarrassment & Pride', 'Relief & Disappointment', 'Pride & Excitement', 'Relief & Delight', 'Embarrassment & Excitement', 'Disappointment & Pride']",1,"['I passed the exam after thinking I would fail & I wanted to do better in the exam', ""I couldn't remember the material during the exam & I wanted to do better in the exam"", 'I had studied extensively for the math exam & I did many practice tests before the exam', 'I did many practice tests before the exam & I wanted to do better in the exam', 'I had studied extensively for the math exam & I wanted to do better in the exam', 'I passed the exam after thinking I would fail & I did many practice tests before the exam']",0,"The most appropriate emotion to describe the situation would be (b) Relief & Disappointment.

Explanation:

The individual would initially feel relieved because they passed the exam, but then disappointed because their score was low despite studying hard. This is a common experience for students who study hard but still do not perform as well as they had hoped on an exam.",1,(b) I couldn't remember the material during the exam & I wanted to do better in the exam.,1,(a) Embarrassment & Pride,0,(a),0,(a) Embarrassment & Pride,0,(e) I had studied extensively for the math exam & I wanted to do better in the exam.,4,(b) Relief & Disappointment.,1,(e) I had studied extensively for the math exam & I wanted to do better in the exam.,4,(b) Relief & Disappointment,1,(b),1
"['Excitement & Pride & Embarrassment', 'Nervousness & Delight & Embarrassment', 'Nervousness & Pride & Delight', 'Excitement & Embarrassment & Hopeless', 'Excitement & Nervousness & Delight', 'Excitement & Delight & Embarrassment']",5,"[""She's scared of crowded places like concerts & She actually got the ticket, despite the long waitlist & She's surprised by Taylor Swift's recent music album"", ""Everybody else wants her to go to the concert & She screamed in the cafe & She didn't get the chance to go to the concert"", ""She finally got the chance to talk to Taylor Swift & She didn't get the chance to go to the concert & She didn't know the concert is held in her favorite city"", ""She finally got the chance to talk to Taylor Swift & She can enjoy coffee while listening to Taylor Swift & She didn't know the concert is held in her favorite city"", ""Everybody else wants her to go to the concert & She's scared of crowded places like concerts & The people in the coffeeshop liked her voice"", 'She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist']",5,(e) Excitement & Nervousness & Delight,4,(e),4,(a) Excitement & Pride & Embarrassment,0,"(f) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",5,(e) Excitement & Nervousness & Delight,4,"(f) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",5,(e) Excitement & Nervousness & Delight,4,(e),4,"The most appropriate choice would be (e) Excitement & Nervousness & Delight.

Charlene would feel excited about finally being able to attend the Taylor Swift concert that she has been saving up for all year. She may also feel nervous about potentially disappointing the other customers at the cafe who overheard her screams of excitement and confusion upon receiving her purchase confirmation.

Despite her initial embarrassment about accidentally revealing her purchase, Charlene would likely feel delighted once again when she realizes how fortunate she is to have been able to secure tickets to the sold-out concert.",4,"The correct answer is (f). Charlene feels excitement because she finally got the chance to go to the concert she always wanted to go. She also feels nervous because of the long waitlist and the potential crowds at the concert. Lastly, she feels delight because she actually got the ticket despite the long waitlist.",5
"['Sadness & Hopeless & Embarrassment', 'Sadness & Nervousness & Hopeless', 'Excitement & Sadness & Embarrassment', 'Nervousness & Annoyance & Embarrassment', 'Excitement & Nervousness & Annoyance', 'Excitement & Sadness & Nervousness']",5,"['She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own', 'She is about to experience life away from her family & She has to face new problems on her own & She fears losing the doll', 'She is excited about packing & She wants to leave her family as soon as possible & She fears losing the doll', ""She thinks she would stay with her parents forever if she doesn't leave & She worries her family can't take care of themselves & She fears losing the doll"", ""She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll"", 'She wants to leave her family as soon as possible & She has to face new problems on her own & She fears losing the doll']",0,"The most appropriate answer would be (f): excitement, nervousness, and sadness. Naomi may feel excited about starting a new chapter in her life and meeting new people, but at the same time, she may also feel nervous and sad about leaving her family behind and being away from them for the first time. Additionally, bringing a toy from her childhood may cause her some embarrassment as she realizes how young and innocent she once was.",5,(a) She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own,0,(e) Excitement & Nervousness & Annoyance.,4,"The correct answer is (e). 

Naomi feels excited about attending college abroad and nervous about living on her own because it is a new experience for her. However, she also feels annoyed when packing because it reminds her of the separation from her family and the challenges she will have to face on her own. The fear of losing the doll adds to her nervousness and anxiety.",4,"Based on the given scenario, Naomi would most likely experience a mix of emotions such as excitement, sadness, and nervousness. Therefore, the correct answer is (f).",5,(e) She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll,4,"The correct answer is (f) Excitement & Sadness & Nervousness.

Explanation:

1. Excitement: Naomi may feel excited about starting a new chapter of her life, leaving behind her childhood home and venturing out into the world.

2. Sadness: Leaving her family and living alone can be an emotional experience, especially since it is the first time she has been away from them. Naomi may also feel sad about leaving behind familiar surroundings and people.

3. Nervousness: Living on her own in a foreign country can be nerve-wracking and overwhelming, so Naomi may feel nervous about adjusting to her new environment, making new friends, and handling any challenges that may arise.

Therefore, the correct combination of emotions that Naomi would ultimately feel in this situation is excitement, sadness, and nervousness.",5,(b) She is about to experience life away from her family & She has to face new problems on her own & She fears losing the doll,1,(e) Excitement & Nervousness & Annoyance,4,(b) She is about to experience life away from her family & She has to face new problems on her own & She fears losing the doll,1
"['Annoyance & Disappointment & Pride', 'Annoyance & Pride & Relief', 'Disappointment & Hopeless & Embarrassment', 'Disappointment & Pride & Embarrassment', 'Disappointment & Pride & Hopeless', 'Disappointment & Relief & Hopeless']",0,"['I applied to a significant number of universities & I did not want to get an offer from other universities & I get to attend a university on a full scholarship', 'I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship', 'I was rejected by my dream university & I got an offer from a low ranking university & I did not want to get an offer from other universities', 'I applied to a significant number of universities & I got an offer from a low ranking university & I received an email instead of a call', 'I applied to a significant number of universities & I get to attend a university on a full scholarship & I got into my dream university', 'I applied to a significant number of universities & I got an offer from a low ranking university & I am better than the admission team']",1,(d) Disappointment & Pride & Embarrassment.,3,(b),1,(d) Disappointment & Pride & Embarrassment,3,(b) I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship,1,"The correct answer is (e). Disappointment & Pride & Embarrassment. 

Upon receiving the decision letters, the individual would likely feel disappointed as they were rejected from their dream university. However, they would also feel pride because one of the other universities offered them a full scholarship. This could be a source of embarrassment as well, especially if they felt they did not deserve the scholarship or if they felt their application was not strong enough.",4,(b),1,(d) Disappointment & Pride & Embarrassment,3,(b) I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship.,1,(a) Annoyance & Disappointment & Pride,0,(b),1
"['Relief & Pride & Nervousness', 'Relief & Annoyance & Guilt', 'Remorse & Annoyance & Pride', 'Annoyance & Guilt & Pride', 'Remorse & Pride & Nervousness', 'Remorse & Relief & Annoyance']",5,"[""I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over"", ""I had the ability to solve the question but didn't think of it during the exam & I was unsure about my answers & I didn't prepare well enough"", 'I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over', ""I had the ability to solve the question but didn't think of it during the exam & I had difficulty solving the last question & I doubted my own abilities"", ""I thought I was unprepared for the exam & I had wasted time on it during the exam & I didn't prepare well enough"", 'I thought I was unprepared for the exam & I realized I passed the exam & I was unsure about my answers']",0,"The correct answer is (a) Relief & Pride & Nervousness.

Step-by-step reasoning:

1. The author felt challenged by the physics exam but was well-prepared.
2. The author answered most of the questions quickly and felt confident in their answers.
3. However, the author encountered difficulty with the last question and spent a significant amount of time trying to solve it.
4. When the author left the exam hall and discussed the questions with their friends, they suddenly came up with a solution for the question.
5. Therefore, the author would ultimately feel relief that they were able to come up with a solution, pride that they were able to complete the exam, and nervousness about how the answers will be graded.",0,(d) I had the ability to solve the question but didn't think of it during the exam & I had difficulty solving the last question & I doubted my own abilities,3,(a) Relief & Pride & Nervousness,0,(d) I had the ability to solve the question but didn't think of it during the exam & I had difficulty solving the last question & I doubted my own abilities,3,(e) Remorse & Pride & Nervousness,4,(a),0,(a) Relief & Pride & Nervousness,0,"The correct answer is (a). The person feels relief because they were able to come up with a solution to the last question after the exam was over, which means they were not completely unprepared or failed the exam. They also feel pride because they were well-prepared and confident in their answers until the last question. Finally, they may feel nervous because they spent the rest of the exam on the last question and worried about their performance overall.",0,(a) Relief & Pride & Nervousness,0,(d) I had the ability to solve the question but didn't think of it during the exam & I had difficulty solving the last question & I doubted my own abilities,3
"['Pride & Remorse', 'Pride & Annoyance', 'Disappointment & Remorse', 'Pride & Embarrassment', 'Embarrassment & Remorse', 'Disappointment & Hopeless']",1,"['His team got first place & His teammates put in a lot of effort', ""His team got first place & He doesn't like teamwork assignments"", 'His team got first place & He did all the work for this project', ""He did all the work for this project & His team's project was chosen as the best"", ""His contribution to the project was recognized & His team's project was chosen as the best"", 'His team got first place & His teammates got the highest mark without doing any work']",5,(a) Pride & Remorse,0,(d) He did all the work for this project & His team's project was chosen as the best,3,"Based on the scenario provided, Taylor would most likely feel pride and remorse in this situation. He would be proud that his group's project was selected as the best and received the highest mark, but he would also feel remorse for not being able to rely on his teammates and for having to do all the work himself. Therefore, the correct answer is (a).",0,(d) He did all the work for this project & His team's project was chosen as the best,3,"Based on the scenario provided, Taylor would most likely feel a combination of pride and disappointment. 

Pride because his team's project was selected as the best and received the highest mark, indicating that his contributions were recognized and valued.

Disappointment because he realized he was the only one doing the work, and none of his teammates were willing to help. This could lead to feelings of frustration and resentment towards his teammates for not contributing to the project. Additionally, since the project was completed successfully despite the lack of support from his teammates, Taylor may also feel remorse or guilt for letting them down.",-1,(d) He did all the work for this project & His team's project was chosen as the best,3,(a) Pride & Remorse,0,(d) He did all the work for this project & His team's project was chosen as the best,3,(a) Pride & Remorse,0,(d) He did all the work for this project & His team's project was chosen as the best.,3
"['Disappointment & Delight', 'Delight & Hopeful', 'Nervousness & Pride', 'Delight & Sadness', 'Sadness & Pride', 'Disappointment & Hopeful']",0,"['The judges disliked her baking style & She got a lot of money from the competition', 'She misplaced her favourite baking pan & She discovered a new baking technique', 'She was praised by her idol & She discovered a new baking technique', 'She discovered a new baking technique & She got a lot of money from the competition', 'The judges disliked her baking style & She discovered a new baking technique', ""She didn't win the competition despite working hard for it & She was praised by her idol""]",5,(d) Delight & Sadness,3,(f) She didn't win the competition despite working hard for it & She was praised by her idol,5,"The answer is (e) Sadness & Pride. 

Laura may feel disappointed that she did not win the competition, but at the same time, she may be proud of her achievement of reaching the final round and being recognized by her baking idol.",4,(f) She didn't win the competition despite working hard for it & She was praised by her idol,5,"Based on the given scenario, Laura would most likely feel disappointment after finishing in second place in the competition despite her hard work and success. However, she would also feel delight and pride for making it to the final round and being praised by her baking idol. Therefore, the correct answer is (a) Disappointment & Delight.",0,(f) She didn't win the competition despite working hard for it & She was praised by her idol.,5,(b) Delight & Hopeful,1,The correct answer is (f).,5,"(b) Delight & Hopeful. 

Despite finishing in second place, Laura was praised for her work by her baking idol, which would likely bring her joy and a sense of accomplishment. Additionally, as she continues to prepare for future competitions, she may feel hopeful about the possibility of winning in the future.",1,(f) She didn't win the competition despite working hard for it & She was praised by her idol,5
