Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['Sadness', 'Pride', 'Disapproval', 'Relief', 'Trust', 'Sentimental']",3,"['She stayed up all night', 'She finished her painting', 'She has doubts about her painting', 'Her brother appreciated her painting']",3,Answer : (b ) P ride,1,Answer : (c ) She had doubbts abot her paitning,2,Answer : (b ) P ride,1,Answer : (c ) She had doubbts abot her paitning,2,Answer : (b ) P ride,1,Answer : (c ) She had doubbts abot her paitning,2,Answer : (b ) P ride,1,Answer : (c ) She had doubbts abot her paitning,2,Answer : (b ) P ride,1,Answer : (c ) She had doubbts abot her paitning,2
"['Hopeful', 'Disappointment', 'Fear', 'Nervousness', 'Love', 'Disgust']",4,"['She is forced to care for the puppy', 'She feels gratitude for the puppy not attacking her', 'She begins to take care of and develop a bond with the puppy', 'She feels pity for every dog now.']",2,Answer : (e ) Love,4,Answer : (c). She begin to takes care and developing a bonds with puppies.,2,Answer : (e ) Love,4,Answer : (c). She begin to takes care and developing a bonds with puppies.,2,Answer : (e ) Love,4,Answer : (c). She begin to takes care and developing a bonds with puppies.,2,Answer : (e ) Love,4,Answer : (c). She begin to takes care and developing a bonds with puppies.,2,Answer : (e ) Love,4,Answer : (c). She begin to takes care and developing a bonds with puppies.,2
"['Anticipation', 'Amusement', 'Guilt', 'Relief', 'Nervousness', 'Pride']",3,"['She discovered a virus outbreak in her college', 'She could not find time to study because of her social life', 'She was upset about the cancellation of her exams', 'She was worried about the exam but it got cancelled']",3,Answer : (d Relie),3,Answer : (d ) She Was Worried About The Exam But It Got Cancelled,3,Answer : (d Relie),3,Answer : (d ) She Was Worried About The Exam But It Got Cancelled,3,Answer : (d Relie),3,Answer : (d ) She Was Worried About The Exam But It Got Cancelled,3,Answer : (d Relie),3,Answer : (d ) She Was Worried About The Exam But It Got Cancelled,3,Answer : (d Relie),3,Answer : (d ) She Was Worried About The Exam But It Got Cancelled,3
"['Remorse', 'Disappointment', 'Embarrassment', 'Admiration', 'Anger', 'Gratitude']",3,"['Jessica was helping a family stuck on the highway', 'Jessica arrived at the date after two hours', 'Jessica was stuck in traffic', 'Jessica apologized for being late']",0,Answer : (b - Disppointmnt),1,Answer : (d ) Jesscia apologize for beeing late,3,Answer : (b - Disppointmnt),1,Answer : (d ) Jesscia apologize for beeing late,3,Answer : (b - Disppointmnt),1,Answer : (d ) Jesscia apologize for beeing late,3,Answer : (b - Disppointmnt),1,Answer : (d ) Jesscia apologize for beeing late,3,Answer : (b - Disppointmnt),1,Answer : (d ) Jesscia apologize for beeing late,3
"['Guilt', 'Trust', 'Gratitude', 'Amusement', 'Disapproval', 'Curiosity']",0,"['She was late to the date because she stopped to help a family on the way', 'She was thinking about ending the date early.', 'She felt she should not have agreed to the date with Roger', 'She had to leave the family on the highway to come to the date']",0,Answer : (c ) Grattitude,2,Answer : (a ) She Was Late To The Date Because She Stopped To Help A Family On The Way,0,Answer : (c ) Grattitude,2,Answer : (a ) She Was Late To The Date Because She Stopped To Help A Family On The Way,0,Answer : (c ) Grattitude,2,Answer : (a ) She Was Late To The Date Because She Stopped To Help A Family On The Way,0,Answer : (c ) Grattitude,2,Answer : (a ) She Was Late To The Date Because She Stopped To Help A Family On The Way,0,Answer : (c ) Grattitude,2,Answer : (a ) She Was Late To The Date Because She Stopped To Help A Family On The Way,0
"['Admiration & Pride', 'Amusement & Indifferent', 'Disappointment & Remorse', 'Disappointment & Indifferent', 'Disappointment & Admiration', 'Pride & Remorse']",4,"['I am upset that my friend won the award instead of me & I am convinced that our boss was biased in his decision', 'I am convinced that our boss was biased in his decision & I care for James as my best friend and believe he worked hard to win the award', 'I am upset that my friend won the award instead of me & I admire our boss for making an unbiased decision', 'I am upset that my friend won the award instead of me & I care for James as my best friend and believe he worked hard to win the award', ""I think I wasn't good enough to win the award & I care for James as my best friend and believe he worked hard to win the award"", ""I think I wasn't good enough to win the award & I am convinced that our boss was biased in his decision""]",4,Answer : (c Disppointmen & remorce),2,Answer : (b). I believe our manager was prejudiced in their decision.,1,Answer : (c Disppointmen & remorce),2,Answer : (b). I believe our manager was prejudiced in their decision.,1,Answer : (c Disppointmen & remorce),2,Answer : (b). I believe our manager was prejudiced in their decision.,1,Answer : (c Disppointmen & remorce),2,Answer : (b). I believe our manager was prejudiced in their decision.,1,Answer : (c Disppointmen & remorce),2,Answer : (b). I believe our manager was prejudiced in their decision.,1
"['Disapproval & Embarrassment', 'Sadness & Pride', 'Anger & Nervousness', 'Sadness & Nervousness', 'Pride & Nervousness', 'Embarrassment & Nervousness']",1,"['He felt bad that I lost & He knew the boss is biased towards him', ""He was hoping to lose the award & He didn't believe that he deserved the award"", 'He felt bad that I lost & He worked hard for the award', 'He worked hard for the award & He knew the boss is biased towards him', 'He was hoping to lose the award & He knew the boss is biased towards him', 'He was expecting a huge celebration after winning the award & He felt bad that I lost']",2,Answer : (b - Sadnes & pride),1,Answer : (c ) He feels bad for my loss and he worked for it,2,Answer : (b - Sadnes & pride),1,Answer : (c ) He feels bad for my loss and he worked for it,2,Answer : (b - Sadnes & pride),1,Answer : (c ) He feels bad for my loss and he worked for it,2,Answer : (b - Sadnes & pride),1,Answer : (c ) He feels bad for my loss and he worked for it,2,Answer : (b - Sadnes & pride),1,Answer : (c ) He feels bad for my loss and he worked for it,2
"['Relief & Delight', 'Embarrassment & Pride', 'Disappointment & Pride', 'Pride & Excitement', 'Relief & Disappointment', 'Embarrassment & Excitement']",4,"['I passed the exam after thinking I would fail & I did many practice tests before the exam', 'I had studied extensively for the math exam & I did many practice tests before the exam', 'I had studied extensively for the math exam & I wanted to do better in the exam', 'I did many practice tests before the exam & I wanted to do better in the exam', 'I passed the exam after thinking I would fail & I wanted to do better in the exam', ""I couldn't remember the material during the exam & I wanted to do better in the exam""]",4,Answer : (c ) Disppointmen & Prid,2,"Answer : (a). I passes the test after believing I might fail, & did several practice exams before taking the real test.",0,Answer : (c ) Disppointmen & Prid,2,"Answer : (a). I passes the test after believing I might fail, & did several practice exams before taking the real test.",0,Answer : (c ) Disppointmen & Prid,2,"Answer : (a). I passes the test after believing I might fail, & did several practice exams before taking the real test.",0,Answer : (c ) Disppointmen & Prid,2,"Answer : (a). I passes the test after believing I might fail, & did several practice exams before taking the real test.",0,Answer : (c ) Disppointmen & Prid,2,"Answer : (a). I passes the test after believing I might fail, & did several practice exams before taking the real test.",0
"['Excitement & Nervousness & Delight', 'Nervousness & Delight & Embarrassment', 'Nervousness & Pride & Delight', 'Excitement & Delight & Embarrassment', 'Excitement & Pride & Embarrassment', 'Excitement & Embarrassment & Hopeless']",3,"[""She finally got the chance to talk to Taylor Swift & She can enjoy coffee while listening to Taylor Swift & She didn't know the concert is held in her favorite city"", ""Everybody else wants her to go to the concert & She's scared of crowded places like concerts & The people in the coffeeshop liked her voice"", 'She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist', ""She finally got the chance to talk to Taylor Swift & She didn't get the chance to go to the concert & She didn't know the concert is held in her favorite city"", ""She's scared of crowded places like concerts & She actually got the ticket, despite the long waitlist & She's surprised by Taylor Swift's recent music album"", ""Everybody else wants her to go to the concert & She screamed in the cafe & She didn't get the chance to go to the concert""]",2,Answer : (c ) Nerves & pride & delight,2,"Answer :
C)  She could go into the show she'd always desired &  she screeched in a cavern & she actually received a ticket despite a lengthy waiting list.",2,Answer : (c ) Nerves & pride & delight,2,"Answer :
C)  She could go into the show she'd always desired &  she screeched in a cavern & she actually received a ticket despite a lengthy waiting list.",2,Answer : (c ) Nerves & pride & delight,2,"Answer :
C)  She could go into the show she'd always desired &  she screeched in a cavern & she actually received a ticket despite a lengthy waiting list.",2,Answer : (c ) Nerves & pride & delight,2,"Answer :
C)  She could go into the show she'd always desired &  she screeched in a cavern & she actually received a ticket despite a lengthy waiting list.",2,Answer : (c ) Nerves & pride & delight,2,"Answer :
C)  She could go into the show she'd always desired &  she screeched in a cavern & she actually received a ticket despite a lengthy waiting list.",2
"['Excitement & Sadness & Embarrassment', 'Sadness & Hopeless & Embarrassment', 'Sadness & Nervousness & Hopeless', 'Excitement & Nervousness & Annoyance', 'Nervousness & Annoyance & Embarrassment', 'Excitement & Sadness & Nervousness']",5,"['She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own', 'She is about to experience life away from her family & She has to face new problems on her own & She fears losing the doll', 'She is excited about packing & She wants to leave her family as soon as possible & She fears losing the doll', ""She thinks she would stay with her parents forever if she doesn't leave & She worries her family can't take care of themselves & She fears losing the doll"", ""She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll"", 'She wants to leave her family as soon as possible & She has to face new problems on her own & She fears losing the doll']",0,Answer : (c ) Sadnes & nervousnes& hopeless,2,"Answer :
 (b ) She' s about  to  experience  life  away  from  her  family  &  she  has  too  face  new  problems  on  own 
Explanation: Naomis brings a  doll  that  represents  a part  of  childhood  and  familiarity  as",1,Answer : (c ) Sadnes & nervousnes& hopeless,2,"Answer :
 (b ) She' s about  to  experience  life  away  from  her  family  &  she  has  too  face  new  problems  on  own 
Explanation: Naomis brings a  doll  that  represents  a part  of  childhood  and  familiarity  as",1,Answer : (c ) Sadnes & nervousnes& hopeless,2,"Answer :
 (b ) She' s about  to  experience  life  away  from  her  family  &  she  has  too  face  new  problems  on  own 
Explanation: Naomis brings a  doll  that  represents  a part  of  childhood  and  familiarity  as",1,Answer : (c ) Sadnes & nervousnes& hopeless,2,"Answer :
 (b ) She' s about  to  experience  life  away  from  her  family  &  she  has  too  face  new  problems  on  own 
Explanation: Naomis brings a  doll  that  represents  a part  of  childhood  and  familiarity  as",1,Answer : (c ) Sadnes & nervousnes& hopeless,2,"Answer :
 (b ) She' s about  to  experience  life  away  from  her  family  &  she  has  too  face  new  problems  on  own 
Explanation: Naomis brings a  doll  that  represents  a part  of  childhood  and  familiarity  as",1
"['Disappointment & Pride & Embarrassment', 'Annoyance & Disappointment & Pride', 'Disappointment & Hopeless & Embarrassment', 'Disappointment & Pride & Hopeless', 'Annoyance & Pride & Relief', 'Disappointment & Relief & Hopeless']",1,"['I applied to a significant number of universities & I did not want to get an offer from other universities & I get to attend a university on a full scholarship', 'I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship', 'I applied to a significant number of universities & I got an offer from a low ranking university & I received an email instead of a call', 'I applied to a significant number of universities & I get to attend a university on a full scholarship & I got into my dream university', 'I was rejected by my dream university & I got an offer from a low ranking university & I did not want to get an offer from other universities', 'I applied to a significant number of universities & I got an offer from a low ranking university & I am better than the admission team']",1,Answer : (c ) Disppointmen & Hopelees &Embarassment,2,Answer : (b).,1,Answer : (c ) Disppointmen & Hopelees &Embarassment,2,Answer : (b).,1,Answer : (c ) Disppointmen & Hopelees &Embarassment,2,Answer : (b).,1,Answer : (c ) Disppointmen & Hopelees &Embarassment,2,Answer : (b).,1,Answer : (c ) Disppointmen & Hopelees &Embarassment,2,Answer : (b).,1
"['Relief & Pride & Nervousness', 'Remorse & Annoyance & Pride', 'Annoyance & Guilt & Pride', 'Remorse & Relief & Annoyance', 'Relief & Annoyance & Guilt', 'Remorse & Pride & Nervousness']",3,"['I thought I was unprepared for the exam & I realized I passed the exam & I was unsure about my answers', 'I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over', ""I thought I was unprepared for the exam & I had wasted time on it during the exam & I didn't prepare well enough"", ""I had the ability to solve the question but didn't think of it during the exam & I was unsure about my answers & I didn't prepare well enough"", ""I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over"", ""I had the ability to solve the question but didn't think of it during the exam & I had difficulty solving the last question & I doubted my own abilities""]",4,Answer : (c). AnNOYance. GuilT. PRIde.,2,Answer : (b). Ihad difficulty solvin thelast question& I doubts my abilit,1,Answer : (c). AnNOYance. GuilT. PRIde.,2,Answer : (b). Ihad difficulty solvin thelast question& I doubts my abilit,1,Answer : (c). AnNOYance. GuilT. PRIde.,2,Answer : (b). Ihad difficulty solvin thelast question& I doubts my abilit,1,Answer : (c). AnNOYance. GuilT. PRIde.,2,Answer : (b). Ihad difficulty solvin thelast question& I doubts my abilit,1,Answer : (c). AnNOYance. GuilT. PRIde.,2,Answer : (b). Ihad difficulty solvin thelast question& I doubts my abilit,1
"['Pride & Remorse', 'Disappointment & Hopeless', 'Disappointment & Remorse', 'Embarrassment & Remorse', 'Pride & Annoyance', 'Pride & Embarrassment']",4,"['His team got first place & His teammates put in a lot of effort', ""His team got first place & He doesn't like teamwork assignments"", ""His contribution to the project was recognized & His team's project was chosen as the best"", 'His team got first place & His teammates got the highest mark without doing any work', ""He did all the work for this project & His team's project was chosen as the best"", 'His team got first place & He did all the work for this project']",3,Answer : (c ) Disapproval & Regret.,2,Answer : (c ) His Contribution to project Was Recognized & his Team'S Project Was Chosen As The Best.,2,Answer : (c ) Disapproval & Regret.,2,Answer : (c ) His Contribution to project Was Recognized & his Team'S Project Was Chosen As The Best.,2,Answer : (c ) Disapproval & Regret.,2,Answer : (c ) His Contribution to project Was Recognized & his Team'S Project Was Chosen As The Best.,2,Answer : (c ) Disapproval & Regret.,2,Answer : (c ) His Contribution to project Was Recognized & his Team'S Project Was Chosen As The Best.,2,Answer : (c ) Disapproval & Regret.,2,Answer : (c ) His Contribution to project Was Recognized & his Team'S Project Was Chosen As The Best.,2
"['Sadness & Pride', 'Delight & Sadness', 'Nervousness & Pride', 'Disappointment & Delight', 'Delight & Hopeful', 'Disappointment & Hopeful']",3,"['She was praised by her idol & She discovered a new baking technique', 'She discovered a new baking technique & She got a lot of money from the competition', 'The judges disliked her baking style & She discovered a new baking technique', ""She didn't win the competition despite working hard for it & She was praised by her idol"", 'She misplaced her favourite baking pan & She discovered a new baking technique', 'The judges disliked her baking style & She got a lot of money from the competition']",3,Answer : (c ) Nerves & pride,2,Answer : (d). She did not win despite hard work.,3,Answer : (c ) Nerves & pride,2,Answer : (d). She did not win despite hard work.,3,Answer : (c ) Nerves & pride,2,Answer : (d). She did not win despite hard work.,3,Answer : (c ) Nerves & pride,2,Answer : (d). She did not win despite hard work.,3,Answer : (c ) Nerves & pride,2,Answer : (d). She did not win despite hard work.,3
"['Caring & Amusement', 'Embarrassment & Disgust', 'Caring & Embarrassment', 'Caring & Disgust', 'Caring & Sadness', 'Hopeless & Disgust']",4,"['He donated a minimal amount to charity & He realized the homeless man is not homeless', 'The homeless man bought him a car & He realized the homeless man is not homeless', 'He helped the homeless man regardless of his own will to buy a car & The homeless man bought him a car', 'He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car', 'He saw a distressing news story on television & The homeless man wanted more money from him', 'He donated a minimal amount to charity & The homeless man wanted more money from him']",3,Answer : (c Carling &Embarrasment),2,Answer : (c ) He helps the Homeless Man regardless  of His own Will to Buy a Car & the  Homless Man Bought him A Car.,2,Answer : (c Carling &Embarrasment),2,Answer : (c ) He helps the Homeless Man regardless  of His own Will to Buy a Car & the  Homless Man Bought him A Car.,2,Answer : (c Carling &Embarrasment),2,Answer : (c ) He helps the Homeless Man regardless  of His own Will to Buy a Car & the  Homless Man Bought him A Car.,2,Answer : (c Carling &Embarrasment),2,Answer : (c ) He helps the Homeless Man regardless  of His own Will to Buy a Car & the  Homless Man Bought him A Car.,2,Answer : (c Carling &Embarrasment),2,Answer : (c ) He helps the Homeless Man regardless  of His own Will to Buy a Car & the  Homless Man Bought him A Car.,2
"['Gratitude & Guilt', 'Pride & Hopeless', 'Sentimental & Guilt', 'Hopeless & Guilt', 'Pride & Nervousness', 'Pride & Sentimental']",1,"['His injury is not severe & He cannot pursue his passion for playing soccer for a long time', 'He is the best player in the team & He cannot pursue his passion for playing soccer for a long time', 'He finished the match although he was injured & He cannot score another goal in the match', 'He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time', 'He finished the match although he was injured & His team won the championship without him', 'He is the best player in the team & His team won the championship without him']",3,Answer : (c ) Sentimenal& Guilts,2,Answer : (d). Hemanaged to Help his Team Win while Being Injured & he cannot Pursue His Passion for Playing Soccer for A Long Time.,3,Answer : (c ) Sentimenal& Guilts,2,Answer : (d). Hemanaged to Help his Team Win while Being Injured & he cannot Pursue His Passion for Playing Soccer for A Long Time.,3,Answer : (c ) Sentimenal& Guilts,2,Answer : (d). Hemanaged to Help his Team Win while Being Injured & he cannot Pursue His Passion for Playing Soccer for A Long Time.,3,Answer : (c ) Sentimenal& Guilts,2,Answer : (d). Hemanaged to Help his Team Win while Being Injured & he cannot Pursue His Passion for Playing Soccer for A Long Time.,3,Answer : (c ) Sentimenal& Guilts,2,Answer : (d). Hemanaged to Help his Team Win while Being Injured & he cannot Pursue His Passion for Playing Soccer for A Long Time.,3
"['Annoyance & Nervousness', 'Disapproval & Nervousness', 'Disapproval & Guilt', 'Love & Guilt', 'Love & Annoyance', 'Annoyance & Disapproval']",4,"['Seeing her husband and her toddler bonding and sleeping together warmed her heart & Her husband made a mess in the room and she found their toddler sleeping with him endearing', 'Her husband made a mess in the room & She loves shopping and was annoyed to come back home', 'Seeing her husband and her toddler bonding and sleeping together warmed her heart & Her husband made a mess in the room', ""She felt her personal space invaded & She doesn't want the toddler liking her husband more"", 'Her husband made a mess in the room and she found their toddler sleeping with him endearing & She got to go out and get a break from toddler duties', 'She got to go out and get a break from toddler duties & She felt her personal space invaded']",2,Answer : (c ) Disappointment & guilt,2,Answer : (b). Her Husband Made a Mess in The Room.,1,Answer : (c ) Disappointment & guilt,2,Answer : (b). Her Husband Made a Mess in The Room.,1,Answer : (c ) Disappointment & guilt,2,Answer : (b). Her Husband Made a Mess in The Room.,1,Answer : (c ) Disappointment & guilt,2,Answer : (b). Her Husband Made a Mess in The Room.,1,Answer : (c ) Disappointment & guilt,2,Answer : (b). Her Husband Made a Mess in The Room.,1
"['Gratitude & Joy', 'Joy & Hopeless', 'Gratitude & Guilt', 'Disapproval & Joy', 'Anger & Gratitude', 'Anger & Disapproval']",2,"['The children apologized and offered to replace the plants & The children stopped playing', ""The children apologized and offered to replace the plants & She destroyed the children's soccer ball"", 'The children apologized and offered to replace the plants & The kids asked for their ball back', 'She appreciates the children respecting her personal space & The kids asked for their ball back', ""She doesn't like soccer & The kids asked for their ball back"", ""She destroyed the children's soccer ball & The kids asked for their ball back""]",1,Answer : (c ) Gratia & guilt,2,Answer : (b). The Children apologize and offer to Replace the Plants.,1,Answer : (c ) Gratia & guilt,2,Answer : (b). The Children apologize and offer to Replace the Plants.,1,Answer : (c ) Gratia & guilt,2,Answer : (b). The Children apologize and offer to Replace the Plants.,1,Answer : (c ) Gratia & guilt,2,Answer : (b). The Children apologize and offer to Replace the Plants.,1,Answer : (c ) Gratia & guilt,2,Answer : (b). The Children apologize and offer to Replace the Plants.,1
