Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['Relief & Pride & Nervousness', 'Remorse & Annoyance & Pride', 'Annoyance & Guilt & Pride', 'Remorse & Relief & Annoyance', 'Relief & Annoyance & Guilt', 'Remorse & Pride & Nervousness']",3,"['I thought I was unprepared for the exam & I realized I passed the exam & I was unsure about my answers', 'I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over', ""I thought I was unprepared for the exam & I had wasted time on it during the exam & I didn't prepare well enough"", ""I had the ability to solve the question but didn't think of it during the exam & I was unsure about my answers & I didn't prepare well enough"", ""I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over"", ""I had the ability to solve the question but didn't think of it during the exam & I had difficulty solving the last question & I doubted my own abilities""]",4,(e) Relief & Annoyance & Guilt,4,(e) I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over,4,(e) Relief & Annoyance & Guilt,4,(e) I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over,4,(e) Relief & Annoyance & Guilt,4,(e) I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over,4,(e) Relief & Annoyance & Guilt,4,(e) I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over,4,(e) Relief & Annoyance & Guilt,4,(e) I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over,4
"['Pride & Remorse', 'Disappointment & Hopeless', 'Disappointment & Remorse', 'Embarrassment & Remorse', 'Pride & Annoyance', 'Pride & Embarrassment']",4,"['His team got first place & His teammates put in a lot of effort', ""His team got first place & He doesn't like teamwork assignments"", ""His contribution to the project was recognized & His team's project was chosen as the best"", 'His team got first place & His teammates got the highest mark without doing any work', ""He did all the work for this project & His team's project was chosen as the best"", 'His team got first place & He did all the work for this project']",3,(e) Pride & Annoyance,4,(e) He did all the work for this project & His team's project was chosen as the best,4,(f) Pride & Embarrassment,5,(e) He did all the work for this project & His team's project was chosen as the best,4,(e) Pride & Annoyance,4,(e) He did all the work for this project & His team's project was chosen as the best,4,(e) Pride & Annoyance,4,(e) He did all the work for this project & His team's project was chosen as the best,4,(f) Pride & Embarrassment,5,(e) He did all the work for this project & His team's project was chosen as the best,4
"['Sadness & Pride', 'Delight & Sadness', 'Nervousness & Pride', 'Disappointment & Delight', 'Delight & Hopeful', 'Disappointment & Hopeful']",3,"['She was praised by her idol & She discovered a new baking technique', 'She discovered a new baking technique & She got a lot of money from the competition', 'The judges disliked her baking style & She discovered a new baking technique', ""She didn't win the competition despite working hard for it & She was praised by her idol"", 'She misplaced her favourite baking pan & She discovered a new baking technique', 'The judges disliked her baking style & She got a lot of money from the competition']",3,(f) Disappointment & Hopeful,5,(d) She didn't win the competition despite working hard for it & She was praised by her idol,3,(f) Disappointment & Hopeful,5,(d) She didn't win the competition despite working hard for it & She was praised by her idol,3,(f) Disappointment & Hopeful,5,(d) She didn't win the competition despite working hard for it & She was praised by her idol,3,(f) Disappointment & Hopeful,5,(d) She didn't win the competition despite working hard for it & She was praised by her idol,3,(f) Disappointment & Hopeful,5,(d) She didn't win the competition despite working hard for it & She was praised by her idol,3
"['Caring & Amusement', 'Embarrassment & Disgust', 'Caring & Embarrassment', 'Caring & Disgust', 'Caring & Sadness', 'Hopeless & Disgust']",4,"['He donated a minimal amount to charity & He realized the homeless man is not homeless', 'The homeless man bought him a car & He realized the homeless man is not homeless', 'He helped the homeless man regardless of his own will to buy a car & The homeless man bought him a car', 'He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car', 'He saw a distressing news story on television & The homeless man wanted more money from him', 'He donated a minimal amount to charity & The homeless man wanted more money from him']",3,(e) Caring & Sadness,4,(d) He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car,3,(e) Caring & Sadness,4,(d) He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car,3,(e) Caring & Sadness,4,(d) He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car,3,(e) Caring & Sadness,4,(d) He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car,3,(e) Caring & Sadness,4,(d) He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car,3
"['Gratitude & Guilt', 'Pride & Hopeless', 'Sentimental & Guilt', 'Hopeless & Guilt', 'Pride & Nervousness', 'Pride & Sentimental']",1,"['His injury is not severe & He cannot pursue his passion for playing soccer for a long time', 'He is the best player in the team & He cannot pursue his passion for playing soccer for a long time', 'He finished the match although he was injured & He cannot score another goal in the match', 'He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time', 'He finished the match although he was injured & His team won the championship without him', 'He is the best player in the team & His team won the championship without him']",3,(f) Pride & Sentimental,5,(d) He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time,3,(f) Pride & Sentimental,5,(d) He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time,3,(f) Pride & Sentimental,5,(d) He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time,3,(f) Pride & Sentimental,5,(d) He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time,3,(f) Pride & Sentimental,5,(d) He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time,3
"['Annoyance & Nervousness', 'Disapproval & Nervousness', 'Disapproval & Guilt', 'Love & Guilt', 'Love & Annoyance', 'Annoyance & Disapproval']",4,"['Seeing her husband and her toddler bonding and sleeping together warmed her heart & Her husband made a mess in the room and she found their toddler sleeping with him endearing', 'Her husband made a mess in the room & She loves shopping and was annoyed to come back home', 'Seeing her husband and her toddler bonding and sleeping together warmed her heart & Her husband made a mess in the room', ""She felt her personal space invaded & She doesn't want the toddler liking her husband more"", 'Her husband made a mess in the room and she found their toddler sleeping with him endearing & She got to go out and get a break from toddler duties', 'She got to go out and get a break from toddler duties & She felt her personal space invaded']",2,(f) Annoyance & Disapproval,5,(d) She felt her personal space invaded & She doesn't want the toddler liking her husband more,3,(f) Annoyance & Disapproval,5,(d) She felt her personal space invaded & She doesn't want the toddler liking her husband more,3,(f) Annoyance & Disapproval,5,(d) She felt her personal space invaded & She doesn't want the toddler liking her husband more,3,(a) Annoyance & Nervousness,0,(d) She felt her personal space invaded & She doesn't want the toddler liking her husband more,3,(a) Annoyance & Nervousness,0,(d) She felt her personal space invaded & She doesn't want the toddler liking her husband more,3
"['Gratitude & Joy', 'Joy & Hopeless', 'Gratitude & Guilt', 'Disapproval & Joy', 'Anger & Gratitude', 'Anger & Disapproval']",2,"['The children apologized and offered to replace the plants & The children stopped playing', ""The children apologized and offered to replace the plants & She destroyed the children's soccer ball"", 'The children apologized and offered to replace the plants & The kids asked for their ball back', 'She appreciates the children respecting her personal space & The kids asked for their ball back', ""She doesn't like soccer & The kids asked for their ball back"", ""She destroyed the children's soccer ball & The kids asked for their ball back""]",1,(e) Anger & Gratitude,4,(b) The children apologized and offered to replace the plants & She destroyed the children's soccer ball,1,(f) Anger & Disapproval,5,(b) The children apologized and offered to replace the plants & She destroyed the children's soccer ball,1,(f) Anger & Disapproval,5,(b) The children apologized and offered to replace the plants & She destroyed the children's soccer ball,1,(e) Anger & Gratitude,4,(b) The children apologized and offered to replace the plants & She destroyed the children's soccer ball,1,(e) Anger & Gratitude,4,(b) The children apologized and offered to replace the plants & She destroyed the children's soccer ball,1
"['Anger & Pride', 'Embarrassment & Anger', 'Fear & Oblivious', 'Disappointment & Oblivious', 'Embarrassment & Fear', 'Embarrassment & Oblivious']",5,"[""They ruined Alexa's plant by accident & They didn't realize Alexa was at home"", ""They are embarrassed because they don't know how to take care of plants & They don't like asking for their stuff"", ""They ruined Alexa's plant by accident & They don't know Alexa destroyed their ball"", ""They are embarrassed because they don't know how to take care of plants & They didn't notice the damage they caused to the garden"", ""They ruined Alexa's plant by accident & They didn't play soccer well that day"", ""They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden""]",2,(f) Embarrassment & Oblivious,5,(f) They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden,5,(f) Embarrassment & Oblivious,5,(f) They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden,5,(f) Embarrassment & Oblivious,5,(f) They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden,5,(f) Embarrassment & Oblivious,5,(f) They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden,5,(f) Embarrassment & Oblivious,5,(f) They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden,5
"['Embarrassment', 'Joy', 'Sadness', 'Disapproval', 'Gratitude', 'Delight']",2,"['He got shouted at by his boss', 'He woke up early to go to work', 'His ice cream fell to the ground', 'He has had a really tough day, in which nothing went his way']",3,(c) Sadness,2,"(d) He has had a really tough day, in which nothing went his way",3,(c) Sadness,2,"(d) He has had a really tough day, in which nothing went his way",3,(c) Sadness,2,"(d) He has had a really tough day, in which nothing went his way",3,(c) Sadness,2,"(d) He has had a really tough day, in which nothing went his way",3,(c) Sadness,2,"(d) He has had a really tough day, in which nothing went his way",3
"['Anticipation', 'Delight', 'Anger', 'Disapproval', 'Sadness', 'Hopeless']",1,"['Clai was not expecting Michi to be in her graduation', 'Clai was not expecting to graduate from college', ""Michi did not attend Clai's graduation"", 'Clai graduated from college']",0,(b) Delight,1,(d) Clai graduated from college,3,(b) Delight,1,(d) Clai graduated from college,3,(b) Delight,1,(d) Clai graduated from college,3,(b) Delight,1,(d) Clai graduated from college,3,(b) Delight,1,(d) Clai graduated from college,3
"['Disappointment', 'Pride', 'Unbothered', 'Embarrassment', 'Caring', 'Guilt']",4,"['She wanted to to graduate as well', ""She was feeling guilty for telling Clai that she wouldn't be able to come"", 'She was happy for her friend that she graduated and wanted to support her', 'She was feeling left out and wanted attention']",2,(b) Pride,1,(c) She was happy for her friend that she graduated and wanted to support her.,2,(b) Pride,1,(c) She was happy for her friend that she graduated and wanted to support her.,2,(b) Pride,1,(c) She was happy for her friend that she graduated and wanted to support her.,2,(b) Pride,1,(c) She was happy for her friend that she graduated and wanted to support her.,2,(b) Pride,1,(c) She was happy for her friend that she graduated and wanted to support her.,2
"['Gratitude', 'Nervousness', 'Hopeless', 'Delight', 'Pride', 'Anger']",1,"[""She didn't study for the test"", ""She's the only one who passed the test and fears her classmates might dislike her even more"", 'She accidentally tore her test paper', 'She did not know the answers to the test']",1,(f) Anger,5,(b) She's the only one who passed the test and fears her classmates might dislike her even more,1,(f) Anger,5,(b) She's the only one who passed the test and fears her classmates might dislike her even more,1,(c) Hopeless,2,(b) She's the only one who passed the test and fears her classmates might dislike her even more,1,(c) Hopeless,2,(b) She's the only one who passed the test and fears her classmates might dislike her even more,1,(c) Hopeless,2,(b) She's the only one who passed the test and fears her classmates might dislike her even more,1
"['Anger', 'Nervousness', 'Annoyance', 'Oblivious', 'Surprise', 'Disapproval']",3,"[""They don't know how challenging the chemistry test was"", ""They don't know that Rea was the only one who passed the test"", 'They believe that everyone failed the test', 'They think Rea also failed the test like them']",1,(f) Disapproval,5,(d) They think Rea also failed the test like them,3,(f) Disapproval,5,(d) They think Rea also failed the test like them,3,(f) Disapproval,5,(d) They think Rea also failed the test like them,3,(f) Disapproval,5,(d) They think Rea also failed the test like them,3,(f) Disapproval,5,(d) They think Rea also failed the test like them,3
